,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
941,1091,w91e953e,2,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
942,1092,w91e953e,3,Animal_Blue,"{""Q0"":""-5""}",-5.0,Animal,Blue,5,10.0,Animal_Blue
943,1093,w91e953e,3,Animal_Yellow,"{""Q0"":""+6""}",6.0,Animal,Yellow,6,0.0,Animal_Yellow
944,1094,w91e953e,3,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,-8,0.0,Animal_Red
945,1095,w91e953e,3,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,4,7.0,Object_Blue
946,1096,w91e953e,3,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
947,1097,w91e953e,3,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,-7,0.0,Food_Blue
948,1098,w91e953e,4,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,-8,0.0,Scene_Green
949,1099,w91e953e,4,Scene_Yellow,"{""Q0"":""+9""}",9.0,Scene,Yellow,9,0.0,Scene_Yellow
950,1100,w91e953e,4,Scene_Blue,"{""Q0"":""-3""}",-3.0,Scene,Blue,-3,0.0,Scene_Blue
951,1101,w91e953e,4,Object_Green,"{""Q0"":""+7""}",7.0,Object,Green,7,0.0,Object_Green
952,1102,w91e953e,4,Object_Yellow,"{""Q0"":""-6""}",-6.0,Object,Yellow,-6,0.0,Object_Yellow
953,1103,w91e953e,4,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
954,1104,w91e953e,5,Object_Green,"{""Q0"":""+6""}",6.0,Object,Green,6,0.0,Object_Green
955,1105,w91e953e,5,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,-7,0.0,Object_Red
956,1106,w91e953e,5,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,3,0.0,Object_Blue
957,1107,w91e953e,5,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,-4,-8.0,Food_Green
958,1108,w91e953e,5,Food_Red,"{""Q0"":""+8""}",8.0,Food,Red,8,0.0,Food_Red
959,1109,w91e953e,5,Animal_Green,"{""Q0"":""-5""}",-5.0,Animal,Green,-5,0.0,Animal_Green
960,1110,w8ad52eb,1,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,6,0.0,Food_Red
961,1111,w8ad52eb,1,Food_Green,"{""Q0"":""-4""}",-4.0,Food,Green,4,8.0,Food_Green
962,1112,w8ad52eb,1,Food_Blue,"{""Q0"":""-8""}",-8.0,Food,Blue,-8,0.0,Food_Blue
963,1113,w8ad52eb,1,Animal_Red,"{""Q0"":""+3""}",3.0,Animal,Red,5,2.0,Animal_Red
964,1114,w8ad52eb,1,Animal_Green,"{""Q0"":""-9""}",-9.0,Animal,Green,-9,0.0,Animal_Green
965,1115,w8ad52eb,1,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-7,-2.0,Scene_Red
966,1116,w8ad52eb,2,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-4,0.0,Scene_Blue
967,1117,w8ad52eb,2,Scene_Yellow,"{""Q0"":""""}",,Scene,Yellow,2,,Scene_Yellow
968,1118,w8ad52eb,2,Scene_Green,"{""Q0"":""""}",,Scene,Green,3,,Scene_Green
969,1119,w8ad52eb,2,Object_Blue,"{""Q0"":""""}",,Object,Blue,9,,Object_Blue
970,1120,w8ad52eb,2,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,-8,-12.0,Object_Yellow
971,1121,w8ad52eb,2,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,-6,-12.0,Animal_Blue
972,1122,w8ad52eb,3,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-7,-5.0,Animal_Yellow
973,1123,w8ad52eb,3,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,4,0.0,Animal_Red
974,1124,w8ad52eb,3,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,5,-1.0,Animal_Blue
975,1125,w8ad52eb,3,Scene_Yellow,"{""Q0"":""+8""}",8.0,Scene,Yellow,8,0.0,Scene_Yellow
976,1126,w8ad52eb,3,Scene_Red,"{""Q0"":""""}",,Scene,Red,-6,,Scene_Red
977,1127,w8ad52eb,3,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
978,1128,w8ad52eb,4,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,3,0.0,Object_Green
979,1129,w8ad52eb,4,Object_Blue,"{""Q0"":""""}",,Object,Blue,4,,Object_Blue
980,1130,w8ad52eb,4,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,-5,-10.0,Object_Red
981,1131,w8ad52eb,4,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,6,12.0,Food_Green
982,1132,w8ad52eb,4,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,-8,-16.0,Food_Blue
983,1133,w8ad52eb,4,Scene_Green,"{""Q0"":""""}",,Scene,Green,-7,,Scene_Green
984,1134,w8ad52eb,5,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,-7,-4.0,Object_Yellow
985,1135,w8ad52eb,5,Object_Red,"{""Q0"":""""}",,Object,Red,-5,,Object_Red
986,1136,w8ad52eb,5,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,8,5.0,Object_Green
987,1137,w8ad52eb,5,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-4,-2.0,Food_Yellow
988,1138,w8ad52eb,5,Food_Red,"{""Q0"":""""}",,Food,Red,2,,Food_Red
989,1139,w8ad52eb,5,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,9,12.0,Animal_Yellow
990,1140,w13816ba,1,Scene_Red,"{""Q0"":""+9""}",9.0,Scene,Red,6,-3.0,Scene_Red
991,1141,w13816ba,1,Scene_Green,"{""Q0"":""+5""}",5.0,Scene,Green,4,-1.0,Scene_Green
992,1142,w13816ba,1,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-7,2.0,Scene_Blue
993,1143,w13816ba,1,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,5,0.0,Food_Red
994,1144,w13816ba,1,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
995,1145,w13816ba,1,Object_Red,"{""Q0"":""-9""}",-9.0,Object,Red,-9,0.0,Object_Red
996,1146,w13816ba,2,Object_Green,"{""Q0"":""-9""}",-9.0,Object,Green,-7,2.0,Object_Green
997,1147,w13816ba,2,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
998,1148,w13816ba,2,Object_Blue,"{""Q0"":""+9""}",9.0,Object,Blue,8,-1.0,Object_Blue
999,1149,w13816ba,2,Food_Green,"{""Q0"":""-9""}",-9.0,Food,Green,-6,3.0,Food_Green
1000,1150,w13816ba,2,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
1001,1151,w13816ba,2,Animal_Green,"{""Q0"":""+6""}",6.0,Animal,Green,9,3.0,Animal_Green
1002,1152,w13816ba,3,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,-4,0.0,Food_Yellow
1003,1153,w13816ba,3,Food_Blue,"{""Q0"":""-5""}",-5.0,Food,Blue,-7,-2.0,Food_Blue
1004,1154,w13816ba,3,Food_Red,"{""Q0"":""+9""}",9.0,Food,Red,9,0.0,Food_Red
1005,1155,w13816ba,3,Animal_Yellow,"{""Q0"":""-5""}",-5.0,Animal,Yellow,-6,-1.0,Animal_Yellow
1006,1156,w13816ba,3,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,1,0.0,Animal_Blue
1007,1157,w13816ba,3,Scene_Yellow,"{""Q0"":""+9""}",9.0,Scene,Yellow,8,-1.0,Scene_Yellow
1008,1158,w13816ba,4,Animal_Blue,"{""Q0"":""-9""}",-9.0,Animal,Blue,-6,3.0,Animal_Blue
1009,1159,w13816ba,4,Animal_Yellow,"{""Q0"":""+8""}",8.0,Animal,Yellow,7,-1.0,Animal_Yellow
1010,1160,w13816ba,4,Animal_Red,"{""Q0"":""+3""}",3.0,Animal,Red,-3,-6.0,Animal_Red
1011,1161,w13816ba,4,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,5,0.0,Scene_Blue
1012,1162,w13816ba,4,Scene_Yellow,"{""Q0"":""-4""}",-4.0,Scene,Yellow,-4,0.0,Scene_Yellow
1013,1163,w13816ba,4,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,2,1.0,Object_Blue
1014,1164,w13816ba,5,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,6,1.0,Object_Green
1015,1165,w13816ba,5,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,-3,0.0,Object_Red
1016,1166,w13816ba,5,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,-5,-2.0,Object_Yellow
1017,1167,w13816ba,5,Scene_Green,"{""Q0"":""-8""}",-8.0,Scene,Green,-8,0.0,Scene_Green
1018,1168,w13816ba,5,Scene_Red,"{""Q0"":""+3""}",3.0,Scene,Red,2,-1.0,Scene_Red
1019,1169,w13816ba,5,Animal_Green,"{""Q0"":""+9""}",9.0,Animal,Green,7,-2.0,Animal_Green
1020,1170,w5ef243f,1,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-8,-7.0,Food_Yellow
1021,1171,w5ef243f,1,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,9,1.0,Food_Blue
1022,1172,w5ef243f,1,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,-7,-13.0,Food_Red
1023,1173,w5ef243f,1,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,6,9.0,Object_Yellow
1024,1174,w5ef243f,1,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,-1,-7.0,Object_Blue
1025,1175,w5ef243f,1,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,3,6.0,Animal_Yellow
1026,1176,w5ef243f,2,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,-8,-15.0,Scene_Red
1027,1177,w5ef243f,2,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,6,5.0,Scene_Blue
1028,1178,w5ef243f,2,Scene_Yellow,"{""Q0"":""+3""}",3.0,Scene,Yellow,3,0.0,Scene_Yellow
1029,1179,w5ef243f,2,Object_Red,"{""Q0"":""-7""}",-7.0,Object,Red,9,16.0,Object_Red
1030,1180,w5ef243f,2,Object_Blue,"{""Q0"":""-7""}",-7.0,Object,Blue,-7,0.0,Object_Blue
1031,1181,w5ef243f,2,Animal_Red,"{""Q0"":""-9""}",-9.0,Animal,Red,-5,4.0,Animal_Red
1032,1182,w5ef243f,3,Food_Green,"{""Q0"":""+9""}",9.0,Food,Green,7,-2.0,Food_Green
1033,1183,w5ef243f,3,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-9,-6.0,Food_Red
1034,1184,w5ef243f,3,Food_Blue,"{""Q0"":""+7""}",7.0,Food,Blue,5,-2.0,Food_Blue
1035,1185,w5ef243f,3,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,-6,-14.0,Scene_Green
1036,1186,w5ef243f,3,Scene_Red,"{""Q0"":""-3""}",-3.0,Scene,Red,8,11.0,Scene_Red
1037,1187,w5ef243f,3,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-4,-8.0,Object_Green
1038,1188,w5ef243f,4,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,-6,-3.0,Animal_Yellow
1039,1189,w5ef243f,4,Animal_Green,"{""Q0"":""+9""}",9.0,Animal,Green,-4,-13.0,Animal_Green
1040,1190,w5ef243f,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,7,1.0,Animal_Red
1041,1191,w5ef243f,4,Object_Yellow,"{""Q0"":""+7""}",7.0,Object,Yellow,-5,-12.0,Object_Yellow
1042,1192,w5ef243f,4,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,3,7.0,Object_Green
1043,1193,w5ef243f,4,Food_Yellow,"{""Q0"":""+3""}",3.0,Food,Yellow,9,6.0,Food_Yellow
1044,1194,w5ef243f,5,Scene_Green,"{""Q0"":""-7""}",-7.0,Scene,Green,-7,0.0,Scene_Green
1045,1195,w5ef243f,5,Scene_Blue,"{""Q0"":""-3""}",-3.0,Scene,Blue,6,9.0,Scene_Blue
1046,1196,w5ef243f,5,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,5,4.0,Scene_Yellow
1047,1197,w5ef243f,5,Animal_Green,"{""Q0"":""+8""}",8.0,Animal,Green,8,0.0,Animal_Green
1048,1198,w5ef243f,5,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,-3,-8.0,Animal_Blue
1049,1199,w5ef243f,5,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
1050,1200,wfdd68c1,1,Food_Blue,"{""Q0"":""+8""}",8.0,Food,Blue,5,-3.0,Food_Blue
1051,1201,wfdd68c1,1,Food_Green,"{""Q0"":""-3""}",-3.0,Food,Green,4,7.0,Food_Green
1052,1202,wfdd68c1,1,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,-8,-14.0,Food_Yellow
1053,1203,wfdd68c1,1,Object_Blue,"{""Q0"":""-8""}",-8.0,Object,Blue,6,14.0,Object_Blue
1054,1204,wfdd68c1,1,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-3,-6.0,Object_Green
1055,1205,wfdd68c1,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-9,-14.0,Scene_Blue
1056,1206,wfdd68c1,2,Object_Yellow,"{""Q0"":""-5""}",-5.0,Object,Yellow,5,10.0,Object_Yellow
1057,1207,wfdd68c1,2,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-4,-8.0,Object_Green
1058,1208,wfdd68c1,2,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,-3,0.0,Object_Red
1059,1209,wfdd68c1,2,Scene_Yellow,"{""Q0"":""-9""}",-9.0,Scene,Yellow,-9,0.0,Scene_Yellow
1060,1210,wfdd68c1,2,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,6,-2.0,Scene_Green
1061,1211,wfdd68c1,2,Animal_Yellow,"{""Q0"":""-3""}",-3.0,Animal,Yellow,8,11.0,Animal_Yellow
1062,1212,wfdd68c1,3,Scene_Yellow,"{""Q0"":""7""}",,Scene,Yellow,7,,Scene_Yellow
1063,1213,wfdd68c1,3,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-5,0.0,Scene_Blue
1064,1214,wfdd68c1,3,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-3,4.0,Scene_Red
1065,1215,wfdd68c1,3,Food_Yellow,"{""Q0"":""-8""}",-8.0,Food,Yellow,-8,0.0,Food_Yellow
1066,1216,wfdd68c1,3,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,2,-1.0,Food_Blue
1067,1217,wfdd68c1,3,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,6,0.0,Object_Yellow
1068,1218,wfdd68c1,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,6,0.0,Animal_Red
1069,1219,wfdd68c1,4,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-5,-2.0,Animal_Green
1070,1220,wfdd68c1,4,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-4,0.0,Animal_Yellow
1071,1221,wfdd68c1,4,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,-9,-15.0,Food_Red
1072,1222,wfdd68c1,4,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1073,1223,wfdd68c1,4,Scene_Red,"{""Q0"":""-8""}",-8.0,Scene,Red,8,16.0,Scene_Red
1074,1224,wfdd68c1,5,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,-6,-2.0,Animal_Red
1075,1225,wfdd68c1,5,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
1076,1226,wfdd68c1,5,Animal_Green,"{""Q0"":""+3""}",3.0,Animal,Green,3,0.0,Animal_Green
1077,1227,wfdd68c1,5,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,8,3.0,Object_Red
1078,1228,wfdd68c1,5,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-2,0.0,Object_Blue
1079,1229,wfdd68c1,5,Food_Red,"{""Q0"":""-4""}",-4.0,Food,Red,-5,-1.0,Food_Red
1080,1260,w2b9a138,1,Object_Blue,"{""Q0"":""-4""}",-4.0,Object,Blue,-4,0.0,Object_Blue
1081,1261,w2b9a138,1,Object_Green,"{""Q0"":""-9""}",-9.0,Object,Green,-3,6.0,Object_Green
1082,1262,w2b9a138,1,Object_Yellow,"{""Q0"":""+8""}",8.0,Object,Yellow,6,-2.0,Object_Yellow
1083,1263,w2b9a138,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-5,-10.0,Scene_Blue
1084,1264,w2b9a138,1,Scene_Green,"{""Q0"":""+8""}",8.0,Scene,Green,9,1.0,Scene_Green
1085,1265,w2b9a138,1,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,8,2.0,Animal_Blue
1086,1266,w2b9a138,2,Scene_Red,"{""Q0"":""+7""}",7.0,Scene,Red,7,0.0,Scene_Red
1087,1267,w2b9a138,2,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,3,-3.0,Scene_Green
1088,1268,w2b9a138,2,Scene_Blue,"{""Q0"":""-6""}",-6.0,Scene,Blue,-9,-3.0,Scene_Blue
1089,1269,w2b9a138,2,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,2,4.0,Food_Red
1090,1270,w2b9a138,2,Food_Green,"{""Q0"":""-3""}",-3.0,Food,Green,-6,-3.0,Food_Green
1091,1271,w2b9a138,2,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,-8,0.0,Animal_Red
1092,1272,w2b9a138,3,Object_Yellow,"{""Q0"":""-8""}",-8.0,Object,Yellow,-6,2.0,Object_Yellow
1093,1273,w2b9a138,3,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-3,0.0,Object_Blue
1094,1274,w2b9a138,3,Object_Red,"{""Q0"":""-6""}",-6.0,Object,Red,7,13.0,Object_Red
1095,1275,w2b9a138,3,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-8,-10.0,Food_Yellow
1096,1276,w2b9a138,3,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,5,8.0,Food_Blue
1097,1277,w2b9a138,3,Scene_Yellow,"{""Q0"":""+9""}",9.0,Scene,Yellow,9,0.0,Scene_Yellow
1098,1278,w2b9a138,4,Food_Green,"{""Q0"":""-9""}",-9.0,Food,Green,-7,2.0,Food_Green
1099,1279,w2b9a138,4,Food_Blue,"{""Q0"":""+7""}",7.0,Food,Blue,9,2.0,Food_Blue
1100,1280,w2b9a138,4,Food_Yellow,"{""Q0"":""-6""}",-6.0,Food,Yellow,-5,1.0,Food_Yellow
1101,1281,w2b9a138,4,Animal_Green,"{""Q0"":""-4""}",-4.0,Animal,Green,6,10.0,Animal_Green
1102,1282,w2b9a138,4,Animal_Blue,"{""Q0"":""-3""}",-3.0,Animal,Blue,-3,0.0,Animal_Blue
1103,1283,w2b9a138,4,Object_Green,"{""Q0"":""+5""}",5.0,Object,Green,4,-1.0,Object_Green
1104,1284,w2b9a138,5,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,4,0.0,Animal_Red
1105,1285,w2b9a138,5,Animal_Yellow,"{""Q0"":""+5""}",5.0,Animal,Yellow,2,-3.0,Animal_Yellow
1106,1286,w2b9a138,5,Animal_Green,"{""Q0"":""-6""}",-6.0,Animal,Green,-5,1.0,Animal_Green
1107,1287,w2b9a138,5,Scene_Red,"{""Q0"":""+8""}",8.0,Scene,Red,7,-1.0,Scene_Red
1108,1288,w2b9a138,5,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-6,-8.0,Scene_Yellow
1109,1289,w2b9a138,5,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,-9,-12.0,Object_Red
1110,1290,wd887970,1,Food_Red,"{""Q0"":""+9""}",9.0,Food,Red,8,-1.0,Food_Red
1111,1291,wd887970,1,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,-7,-10.0,Food_Blue
1112,1292,wd887970,1,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-2,-4.0,Food_Green
1113,1293,wd887970,1,Scene_Red,"{""Q0"":""-8""}",-8.0,Scene,Red,-9,-1.0,Scene_Red
1114,1294,wd887970,1,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,4,0.0,Scene_Blue
1115,1295,wd887970,1,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,3,5.0,Object_Red
1116,1296,wd887970,2,Animal_Yellow,"{""Q0"":""+9""}",9.0,Animal,Yellow,5,-4.0,Animal_Yellow
1117,1297,wd887970,2,Animal_Blue,"{""Q0"":""-4""}",-4.0,Animal,Blue,-2,2.0,Animal_Blue
1118,1298,wd887970,2,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-4,-1.0,Animal_Red
1119,1299,wd887970,2,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-9,-11.0,Food_Yellow
1120,1300,wd887970,2,Food_Blue,"{""Q0"":""+4""}",4.0,Food,Blue,7,3.0,Food_Blue
1121,1301,wd887970,2,Scene_Yellow,"{""Q0"":""+7""}",7.0,Scene,Yellow,8,1.0,Scene_Yellow
1122,1302,wd887970,3,Animal_Blue,"{""Q0"":""+6""}",6.0,Animal,Blue,6,0.0,Animal_Blue
1123,1303,wd887970,3,Animal_Red,"{""Q0"":""-7""}",-7.0,Animal,Red,-8,-1.0,Animal_Red
1124,1304,wd887970,3,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,7,5.0,Animal_Yellow
1125,1305,wd887970,3,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-4,0.0,Scene_Blue
1126,1306,wd887970,3,Scene_Red,"{""Q0"":""+3""}",3.0,Scene,Red,1,-2.0,Scene_Red
1127,1307,wd887970,3,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-3,-1.0,Object_Blue
1128,1308,wd887970,4,Object_Green,"{""Q0"":""-8""}",-8.0,Object,Green,-6,2.0,Object_Green
1129,1309,wd887970,4,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,8,2.0,Object_Yellow
1130,1310,wd887970,4,Object_Red,"{""Q0"":""-3""}",-3.0,Object,Red,-4,-1.0,Object_Red
1131,1311,wd887970,4,Scene_Green,"{""Q0"":""+9""}",9.0,Scene,Green,5,-4.0,Scene_Green
1132,1312,wd887970,4,Scene_Yellow,"{""Q0"":""-7""}",-7.0,Scene,Yellow,-9,-2.0,Scene_Yellow
1133,1313,wd887970,4,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,2,-2.0,Animal_Green
1134,1314,wd887970,5,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,-3,1.0,Object_Green
1135,1315,wd887970,5,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,-4,0.0,Object_Yellow
1136,1316,wd887970,5,Object_Blue,"{""Q0"":""+6""}",6.0,Object,Blue,6,0.0,Object_Blue
1137,1317,wd887970,5,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-5,-3.0,Food_Green
1138,1318,wd887970,5,Food_Yellow,"{""Q0"":""+6""}",6.0,Food,Yellow,2,-4.0,Food_Yellow
1139,1319,wd887970,5,Animal_Green,"{""Q0"":""+7""}",7.0,Animal,Green,7,0.0,Animal_Green
1140,1320,w4b34871,1,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,6,8.0,Object_Red
1141,1321,w4b34871,1,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
1142,1322,w4b34871,1,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,-7,-10.0,Object_Green
1143,1323,w4b34871,1,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,5,4.0,Scene_Red
1144,1324,w4b34871,1,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-1,-2.0,Scene_Blue
1145,1325,w4b34871,1,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-8,-5.0,Food_Red
1146,1326,w4b34871,2,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,7,3.0,Object_Green
1147,1327,w4b34871,2,Object_Blue,"{""Q0"":""-7""}",-7.0,Object,Blue,-4,3.0,Object_Blue
1148,1328,w4b34871,2,Object_Yellow,"{""Q0"":""+5""}",5.0,Object,Yellow,-5,-10.0,Object_Yellow
1149,1329,w4b34871,2,Animal_Green,"{""Q0"":""-8""}",-8.0,Animal,Green,-8,0.0,Animal_Green
1150,1330,w4b34871,2,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
1151,1331,w4b34871,2,Scene_Green,"{""Q0"":""+5""}",5.0,Scene,Green,3,-2.0,Scene_Green
1152,1332,w4b34871,3,Animal_Yellow,"{""Q0"":""""}",,Animal,Yellow,-8,,Animal_Yellow
1153,1333,w4b34871,3,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,7,4.0,Animal_Blue
1154,1334,w4b34871,3,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,5,4.0,Animal_Red
1155,1335,w4b34871,3,Food_Yellow,"{""Q0"":""-5""}",-5.0,Food,Yellow,9,14.0,Food_Yellow
1156,1336,w4b34871,3,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,-6,-9.0,Food_Blue
1157,1337,w4b34871,3,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-2,-4.0,Scene_Yellow
1158,1338,w4b34871,4,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,-7,-12.0,Scene_Red
1159,1339,w4b34871,4,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,3,-1.0,Scene_Green
1160,1340,w4b34871,4,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,5,3.0,Scene_Yellow
1161,1341,w4b34871,4,Food_Red,"{""Q0"":""""}",,Food,Red,8,,Food_Red
1162,1342,w4b34871,4,Food_Green,"{""Q0"":""""}",,Food,Green,-9,,Food_Green
1163,1343,w4b34871,4,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,-4,-8.0,Animal_Red
1164,1344,w4b34871,5,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,7,5.0,Food_Yellow
1165,1345,w4b34871,5,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,-8,-12.0,Food_Green
1166,1346,w4b34871,5,Food_Blue,"{""Q0"":""-4""}",-4.0,Food,Blue,6,10.0,Food_Blue
1167,1347,w4b34871,5,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,-5,-9.0,Animal_Yellow
1168,1348,w4b34871,5,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,1,-1.0,Animal_Green
