,index,wid,game,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
936,1176,we869265,2,Scene_Green,"{""Q0"":""+7""}",7.0,Scene,Green,7,0.0,Scene_Green
937,1177,we869265,2,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,5,0.0,Scene_Yellow
938,1178,we869265,2,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,-9,0.0,Scene_Red
939,1179,we869265,2,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
940,1180,we869265,2,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,-4,0.0,Object_Yellow
941,1181,we869265,2,Animal_Green,"{""Q0"":""-8""}",-8.0,Animal,Green,-8,0.0,Animal_Green
942,1182,we869265,3,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,-8,-10.0,Object_Green
943,1183,we869265,3,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,3,0.0,Object_Blue
944,1184,we869265,3,Object_Yellow,"{""Q0"":""+7""}",7.0,Object,Yellow,7,0.0,Object_Yellow
945,1185,we869265,3,Scene_Green,"{""Q0"":""""}",,Scene,Green,9,,Scene_Green
946,1186,we869265,3,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
947,1187,we869265,3,Food_Green,"{""Q0"":""-6""}",-6.0,Food,Green,-6,0.0,Food_Green
948,1188,we869265,4,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,7,0.0,Animal_Blue
949,1189,we869265,4,Animal_Red,"{""Q0"":""+6""}",6.0,Animal,Red,6,0.0,Animal_Red
950,1190,we869265,4,Animal_Green,"{""Q0"":""-9""}",-9.0,Animal,Green,-9,0.0,Animal_Green
951,1191,we869265,4,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
952,1192,we869265,4,Object_Red,"{""Q0"":""-4""}",-4.0,Object,Red,-4,0.0,Object_Red
953,1193,we869265,4,Food_Blue,"{""Q0"":""-8""}",-8.0,Food,Blue,-8,0.0,Food_Blue
954,1194,we869265,5,Food_Yellow,"{""Q0"":""+5""}",5.0,Food,Yellow,5,0.0,Food_Yellow
955,1195,we869265,5,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,-7,0.0,Food_Blue
956,1196,we869265,5,Food_Red,"{""Q0"":""+3""}",3.0,Food,Red,3,0.0,Food_Red
957,1197,we869265,5,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
958,1198,we869265,5,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,9,0.0,Scene_Blue
959,1199,we869265,5,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-4,0.0,Animal_Yellow
960,1230,we0078b2,1,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-7,0.0,Animal_Blue
961,1231,we0078b2,1,Animal_Yellow,"{""Q0"":""5""}",,Animal,Yellow,-6,,Animal_Yellow
962,1232,we0078b2,1,Animal_Green,"{""Q0"":""9""}",,Animal,Green,9,,Animal_Green
963,1233,we0078b2,1,Scene_Blue,"{""Q0"":""5""}",,Scene,Blue,-5,,Scene_Blue
964,1234,we0078b2,1,Scene_Yellow,"{""Q0"":""3""}",,Scene,Yellow,3,,Scene_Yellow
965,1235,we0078b2,1,Object_Blue,"{""Q0"":""8""}",,Object,Blue,8,,Object_Blue
966,1236,we0078b2,2,Object_Red,"{""Q0"":""8""}",,Object,Red,7,,Object_Red
967,1237,we0078b2,2,Object_Green,"{""Q0"":""-8""}",-8.0,Object,Green,-8,0.0,Object_Green
968,1238,we0078b2,2,Object_Yellow,"{""Q0"":""-3""}",-3.0,Object,Yellow,3,6.0,Object_Yellow
969,1239,we0078b2,2,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,-5,0.0,Food_Red
970,1240,we0078b2,2,Food_Green,"{""Q0"":""5""}",,Food,Green,6,,Food_Green
971,1241,we0078b2,2,Animal_Red,"{""Q0"":""-3""}",-3.0,Animal,Red,-4,-1.0,Animal_Red
972,1242,we0078b2,3,Scene_Green,"{""Q0"":""3""}",,Scene,Green,2,,Scene_Green
973,1243,we0078b2,3,Scene_Yellow,"{""Q0"":""3""}",,Scene,Yellow,8,,Scene_Yellow
974,1244,we0078b2,3,Scene_Red,"{""Q0"":""-9""}",-9.0,Scene,Red,-9,0.0,Scene_Red
975,1245,we0078b2,3,Object_Green,"{""Q0"":""4""}",,Object,Green,3,,Object_Green
976,1246,we0078b2,3,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
977,1247,we0078b2,3,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-4,-1.0,Animal_Green
978,1248,we0078b2,4,Food_Red,"{""Q0"":""-5""}",-5.0,Food,Red,-5,0.0,Food_Red
979,1249,we0078b2,4,Food_Blue,"{""Q0"":""-4""}",-4.0,Food,Blue,-7,-3.0,Food_Blue
980,1250,we0078b2,4,Food_Green,"{""Q0"":""1""}",,Food,Green,9,,Food_Green
981,1251,we0078b2,4,Object_Red,"{""Q0"":""""}",,Object,Red,-4,,Object_Red
982,1252,we0078b2,4,Object_Blue,"{""Q0"":""9""}",,Object,Blue,1,,Object_Blue
983,1253,we0078b2,4,Scene_Red,"{""Q0"":""5""}",,Scene,Red,8,,Scene_Red
984,1254,we0078b2,5,Animal_Blue,"{""Q0"":""-4""}",-4.0,Animal,Blue,-4,0.0,Animal_Blue
985,1255,we0078b2,5,Animal_Yellow,"{""Q0"":""3""}",,Animal,Yellow,2,,Animal_Yellow
986,1256,we0078b2,5,Animal_Red,"{""Q0"":""-5""}",-5.0,Animal,Red,3,8.0,Animal_Red
987,1257,we0078b2,5,Food_Blue,"{""Q0"":""4""}",,Food,Blue,8,,Food_Blue
988,1258,we0078b2,5,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
989,1259,we0078b2,5,Scene_Blue,"{""Q0"":""-9""}",-9.0,Scene,Blue,-7,2.0,Scene_Blue
990,1260,w44a1a9f,1,Scene_Yellow,"{""Q0"":""-3""}",-3.0,Scene,Yellow,5,8.0,Scene_Yellow
991,1261,w44a1a9f,1,Scene_Green,"{""Q0"":""-3""}",-3.0,Scene,Green,-2,1.0,Scene_Green
992,1262,w44a1a9f,1,Scene_Red,"{""Q0"":""3""}",,Scene,Red,-4,,Scene_Red
993,1263,w44a1a9f,1,Object_Yellow,"{""Q0"":""-7""}",-7.0,Object,Yellow,-7,0.0,Object_Yellow
994,1264,w44a1a9f,1,Object_Green,"{""Q0"":""3""}",,Object,Green,9,,Object_Green
995,1265,w44a1a9f,1,Animal_Yellow,"{""Q0"":""5""}",,Animal,Yellow,3,,Animal_Yellow
996,1266,w44a1a9f,2,Object_Green,"{""Q0"":""-6""}",-6.0,Object,Green,4,10.0,Object_Green
997,1267,w44a1a9f,2,Object_Blue,"{""Q0"":""5""}",,Object,Blue,3,,Object_Blue
998,1268,w44a1a9f,2,Object_Red,"{""Q0"":""3""}",,Object,Red,-5,,Object_Red
999,1269,w44a1a9f,2,Animal_Green,"{""Q0"":""2""}",,Animal,Green,6,,Animal_Green
1000,1270,w44a1a9f,2,Animal_Blue,"{""Q0"":""6""}",,Animal,Blue,-8,,Animal_Blue
1001,1271,w44a1a9f,2,Scene_Green,"{""Q0"":""3""}",,Scene,Green,-9,,Scene_Green
1002,1272,w44a1a9f,3,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,6,9.0,Food_Red
1003,1273,w44a1a9f,3,Food_Blue,"{""Q0"":""5""}",,Food,Blue,-7,,Food_Blue
1004,1274,w44a1a9f,3,Food_Yellow,"{""Q0"":""-7""}",-7.0,Food,Yellow,5,12.0,Food_Yellow
1005,1275,w44a1a9f,3,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-3,2.0,Scene_Red
1006,1276,w44a1a9f,3,Scene_Blue,"{""Q0"":""3""}",,Scene,Blue,2,,Scene_Blue
1007,1277,w44a1a9f,3,Animal_Red,"{""Q0"":""4""}",,Animal,Red,-4,,Animal_Red
1008,1278,w44a1a9f,4,Animal_Red,"{""Q0"":""4""}",,Animal,Red,5,,Animal_Red
1009,1279,w44a1a9f,4,Animal_Green,"{""Q0"":""3""}",,Animal,Green,3,,Animal_Green
1010,1280,w44a1a9f,4,Animal_Yellow,"{""Q0"":""5""}",,Animal,Yellow,-6,,Animal_Yellow
1011,1281,w44a1a9f,4,Food_Red,"{""Q0"":""5""}",,Food,Red,4,,Food_Red
1012,1282,w44a1a9f,4,Food_Green,"{""Q0"":""5""}",,Food,Green,-2,,Food_Green
1013,1283,w44a1a9f,4,Object_Red,"{""Q0"":""-9""}",-9.0,Object,Red,-7,2.0,Object_Red
1014,1284,w44a1a9f,5,Food_Yellow,"{""Q0"":""""}",,Food,Yellow,-6,,Food_Yellow
1015,1285,w44a1a9f,5,Food_Blue,"{""Q0"":""""}",,Food,Blue,-5,,Food_Blue
1016,1286,w44a1a9f,5,Food_Green,"{""Q0"":""""}",,Food,Green,7,,Food_Green
1017,1287,w44a1a9f,5,Scene_Yellow,"{""Q0"":""""}",,Scene,Yellow,-3,,Scene_Yellow
1018,1288,w44a1a9f,5,Scene_Blue,"{""Q0"":""9""}",,Scene,Blue,9,,Scene_Blue
1019,1289,w44a1a9f,5,Object_Yellow,"{""Q0"":""""}",,Object,Yellow,8,,Object_Yellow
1020,1290,w6e46ddf,1,Scene_Yellow,"{""Q0"":""-6""}",-6.0,Scene,Yellow,6,12.0,Scene_Yellow
1021,1291,w6e46ddf,1,Scene_Red,"{""Q0"":""-5""}",-5.0,Scene,Red,-4,1.0,Scene_Red
1022,1292,w6e46ddf,1,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-5,-10.0,Scene_Blue
1023,1293,w6e46ddf,1,Object_Yellow,"{""Q0"":""-9""}",-9.0,Object,Yellow,-8,1.0,Object_Yellow
1024,1294,w6e46ddf,1,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,1,-2.0,Object_Red
1025,1295,w6e46ddf,1,Animal_Yellow,"{""Q0"":""5""}",,Animal,Yellow,3,,Animal_Yellow
1026,1296,w6e46ddf,2,Animal_Blue,"{""Q0"":""+5""}",5.0,Animal,Blue,-5,-10.0,Animal_Blue
1027,1297,w6e46ddf,2,Animal_Green,"{""Q0"":""+5""}",5.0,Animal,Green,4,-1.0,Animal_Green
1028,1298,w6e46ddf,2,Animal_Red,"{""Q0"":""-6""}",-6.0,Animal,Red,2,8.0,Animal_Red
1029,1299,w6e46ddf,2,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,7,4.0,Object_Blue
1030,1300,w6e46ddf,2,Object_Green,"{""Q0"":""-6""}",-6.0,Object,Green,-9,-3.0,Object_Green
1031,1301,w6e46ddf,2,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-6,-8.0,Scene_Blue
1032,1302,w6e46ddf,3,Animal_Blue,"{""Q0"":""+3""}",3.0,Animal,Blue,7,4.0,Animal_Blue
1033,1303,w6e46ddf,3,Animal_Yellow,"{""Q0"":""-6""}",-6.0,Animal,Yellow,-9,-3.0,Animal_Yellow
1034,1304,w6e46ddf,3,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,6,4.0,Animal_Red
1035,1305,w6e46ddf,3,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-5,1.0,Food_Blue
1036,1306,w6e46ddf,3,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,8,4.0,Food_Yellow
1037,1307,w6e46ddf,3,Object_Blue,"{""Q0"":""-9""}",-9.0,Object,Blue,-3,6.0,Object_Blue
1038,1308,w6e46ddf,4,Food_Green,"{""Q0"":""+4""}",4.0,Food,Green,4,0.0,Food_Green
1039,1309,w6e46ddf,4,Food_Yellow,"{""Q0"":""-3""}",-3.0,Food,Yellow,7,10.0,Food_Yellow
1040,1310,w6e46ddf,4,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,-8,-1.0,Food_Blue
1041,1311,w6e46ddf,4,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,3,-1.0,Object_Green
1042,1312,w6e46ddf,4,Object_Yellow,"{""Q0"":""-7""}",-7.0,Object,Yellow,-5,2.0,Object_Yellow
1043,1313,w6e46ddf,4,Scene_Green,"{""Q0"":""+3""}",3.0,Scene,Green,-6,-9.0,Scene_Green
1044,1314,w6e46ddf,5,Scene_Green,"{""Q0"":""-9""}",-9.0,Scene,Green,7,16.0,Scene_Green
1045,1315,w6e46ddf,5,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,-5,-11.0,Scene_Red
1046,1316,w6e46ddf,5,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-4,-2.0,Scene_Yellow
1047,1317,w6e46ddf,5,Food_Green,"{""Q0"":""+5""}",5.0,Food,Green,-8,-13.0,Food_Green
1048,1318,w6e46ddf,5,Food_Red,"{""Q0"":""-8""}",-8.0,Food,Red,9,17.0,Food_Red
1049,1319,w6e46ddf,5,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,2,-2.0,Animal_Green
1050,1320,w977f12b,1,Scene_Red,"{""Q0"":""+6""}",6.0,Scene,Red,6,0.0,Scene_Red
1051,1321,w977f12b,1,Scene_Green,"{""Q0"":""-6""}",-6.0,Scene,Green,-5,1.0,Scene_Green
1052,1322,w977f12b,1,Scene_Yellow,"{""Q0"":""""}",,Scene,Yellow,-2,,Scene_Yellow
1053,1323,w977f12b,1,Object_Red,"{""Q0"":""-8""}",-8.0,Object,Red,-8,0.0,Object_Red
1054,1324,w977f12b,1,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,3,0.0,Object_Green
1055,1325,w977f12b,1,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,4,8.0,Animal_Red
1056,1326,w977f12b,2,Food_Blue,"{""Q0"":""-7""}",-7.0,Food,Blue,7,14.0,Food_Blue
1057,1327,w977f12b,2,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
1058,1328,w977f12b,2,Food_Red,"{""Q0"":""-3""}",-3.0,Food,Red,-8,-5.0,Food_Red
1059,1329,w977f12b,2,Animal_Blue,"{""Q0"":""+4""}",4.0,Animal,Blue,4,0.0,Animal_Blue
1060,1330,w977f12b,2,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
1061,1331,w977f12b,2,Object_Blue,"{""Q0"":""-9""}",-9.0,Object,Blue,-9,0.0,Object_Blue
1062,1332,w977f12b,3,Food_Red,"{""Q0"":""+7""}",7.0,Food,Red,7,0.0,Food_Red
1063,1333,w977f12b,3,Food_Blue,"{""Q0"":""-3""}",-3.0,Food,Blue,-2,1.0,Food_Blue
1064,1334,w977f12b,3,Food_Yellow,"{""Q0"":""-6""}",-6.0,Food,Yellow,-6,0.0,Food_Yellow
1065,1335,w977f12b,3,Scene_Red,"{""Q0"":""-4""}",-4.0,Scene,Red,-8,-4.0,Scene_Red
1066,1336,w977f12b,3,Scene_Blue,"{""Q0"":""+3""}",3.0,Scene,Blue,3,0.0,Scene_Blue
1067,1337,w977f12b,3,Animal_Red,"{""Q0"":""+5""}",5.0,Animal,Red,5,0.0,Animal_Red
1068,1338,w977f12b,4,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,5,1.0,Object_Yellow
1069,1339,w977f12b,4,Object_Green,"{""Q0"":""+3""}",3.0,Object,Green,4,1.0,Object_Green
1070,1340,w977f12b,4,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,-6,-5.0,Object_Red
1071,1341,w977f12b,4,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,8,9.0,Food_Yellow
1072,1342,w977f12b,4,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-3,-1.0,Food_Green
1073,1343,w977f12b,4,Scene_Yellow,"{""Q0"":""-9""}",-9.0,Scene,Yellow,-9,0.0,Scene_Yellow
1074,1344,w977f12b,5,Animal_Blue,"{""Q0"":""-9""}",-9.0,Animal,Blue,8,17.0,Animal_Blue
1075,1345,w977f12b,5,Animal_Yellow,"{""Q0"":""+4""}",4.0,Animal,Yellow,-9,-13.0,Animal_Yellow
1076,1346,w977f12b,5,Animal_Green,"{""Q0"":""+6""}",6.0,Animal,Green,5,-1.0,Animal_Green
1077,1347,w977f12b,5,Object_Blue,"{""Q0"":""-9""}",-9.0,Object,Blue,-4,5.0,Object_Blue
1078,1348,w977f12b,5,Object_Yellow,"{""Q0"":""-4""}",-4.0,Object,Yellow,7,11.0,Object_Yellow
1079,1349,w977f12b,5,Scene_Blue,"{""Q0"":""-3""}",-3.0,Scene,Blue,-6,-3.0,Scene_Blue
1080,1350,w8fd7f87,1,Scene_Green,"{""Q0"":""+7""}",7.0,Scene,Green,7,0.0,Scene_Green
1081,1351,w8fd7f87,1,Scene_Red,"{""Q0"":""+5""}",5.0,Scene,Red,-5,-10.0,Scene_Red
1082,1352,w8fd7f87,1,Scene_Blue,"{""Q0"":""+4""}",4.0,Scene,Blue,-4,-8.0,Scene_Blue
1083,1353,w8fd7f87,1,Object_Green,"{""Q0"":""-4""}",-4.0,Object,Green,-9,-5.0,Object_Green
1084,1354,w8fd7f87,1,Object_Red,"{""Q0"":""+5""}",5.0,Object,Red,8,3.0,Object_Red
1085,1355,w8fd7f87,1,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,3,4.0,Animal_Green
1086,1356,w8fd7f87,2,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-6,0.0,Food_Blue
1087,1357,w8fd7f87,2,Food_Red,"{""Q0"":""-8""}",-8.0,Food,Red,-7,1.0,Food_Red
1088,1358,w8fd7f87,2,Food_Yellow,"{""Q0"":""+9""}",9.0,Food,Yellow,9,0.0,Food_Yellow
1089,1359,w8fd7f87,2,Scene_Blue,"{""Q0"":""-4""}",-4.0,Scene,Blue,-4,0.0,Scene_Blue
1090,1360,w8fd7f87,2,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
1091,1361,w8fd7f87,2,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,8,6.0,Animal_Blue
1092,1362,w8fd7f87,3,Animal_Yellow,"{""Q0"":""-7""}",-7.0,Animal,Yellow,-7,0.0,Animal_Yellow
1093,1363,w8fd7f87,3,Animal_Blue,"{""Q0"":""+9""}",9.0,Animal,Blue,9,0.0,Animal_Blue
1094,1364,w8fd7f87,3,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-3,-1.0,Animal_Red
1095,1365,w8fd7f87,3,Object_Yellow,"{""Q0"":""+6""}",6.0,Object,Yellow,6,0.0,Object_Yellow
1096,1366,w8fd7f87,3,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-4,-1.0,Object_Blue
1097,1367,w8fd7f87,3,Scene_Yellow,"{""Q0"":""+5""}",5.0,Scene,Yellow,5,0.0,Scene_Yellow
1098,1368,w8fd7f87,4,Animal_Red,"{""Q0"":""-8""}",-8.0,Animal,Red,6,14.0,Animal_Red
1099,1369,w8fd7f87,4,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,5,3.0,Animal_Green
1100,1370,w8fd7f87,4,Animal_Yellow,"{""Q0"":""-6""}",-6.0,Animal,Yellow,-9,-3.0,Animal_Yellow
1101,1371,w8fd7f87,4,Food_Red,"{""Q0"":""+5""}",5.0,Food,Red,2,-3.0,Food_Red
1102,1372,w8fd7f87,4,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,-8,0.0,Food_Green
1103,1373,w8fd7f87,4,Object_Red,"{""Q0"":""+3""}",3.0,Object,Red,-7,-10.0,Object_Red
1104,1374,w8fd7f87,5,Food_Green,"{""Q0"":""-8""}",-8.0,Food,Green,4,12.0,Food_Green
1105,1375,w8fd7f87,5,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-7,-9.0,Food_Blue
1106,1376,w8fd7f87,5,Food_Yellow,"{""Q0"":""+4""}",4.0,Food,Yellow,6,2.0,Food_Yellow
1107,1377,w8fd7f87,5,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-3,-1.0,Object_Green
1108,1378,w8fd7f87,5,Object_Blue,"{""Q0"":""-5""}",-5.0,Object,Blue,5,10.0,Object_Blue
1109,1379,w8fd7f87,5,Scene_Green,"{""Q0"":""+4""}",4.0,Scene,Green,-2,-6.0,Scene_Green
1110,1380,wea7f2f9,1,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,8,6.0,Animal_Green
1111,1381,wea7f2f9,1,Animal_Yellow,"{""Q0"":""+3""}",3.0,Animal,Yellow,-4,-7.0,Animal_Yellow
1112,1382,wea7f2f9,1,Animal_Red,"{""Q0"":""-6""}",-6.0,Animal,Red,-6,0.0,Animal_Red
1113,1383,wea7f2f9,1,Object_Green,"{""Q0"":""+4""}",4.0,Object,Green,-9,-13.0,Object_Green
1114,1384,wea7f2f9,1,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,5,4.0,Object_Yellow
1115,1385,wea7f2f9,1,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
1116,1386,wea7f2f9,2,Food_Red,"{""Q0"":""+6""}",6.0,Food,Red,-2,-8.0,Food_Red
1117,1387,wea7f2f9,2,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-4,-6.0,Food_Yellow
1118,1388,wea7f2f9,2,Food_Blue,"{""Q0"":""+3""}",3.0,Food,Blue,5,2.0,Food_Blue
1119,1389,wea7f2f9,2,Scene_Red,"{""Q0"":""-7""}",-7.0,Scene,Red,-7,0.0,Scene_Red
1120,1390,wea7f2f9,2,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,6,0.0,Scene_Yellow
1121,1391,wea7f2f9,2,Object_Red,"{""Q0"":""+6""}",6.0,Object,Red,8,2.0,Object_Red
1122,1392,wea7f2f9,3,Object_Blue,"{""Q0"":""+3""}",3.0,Object,Blue,4,1.0,Object_Blue
1123,1393,wea7f2f9,3,Object_Yellow,"{""Q0"":""+3""}",3.0,Object,Yellow,6,3.0,Object_Yellow
1124,1394,wea7f2f9,3,Object_Red,"{""Q0"":""-6""}",-6.0,Object,Red,-7,-1.0,Object_Red
1125,1395,wea7f2f9,3,Animal_Blue,"{""Q0"":""+7""}",7.0,Animal,Blue,8,1.0,Animal_Blue
1126,1396,wea7f2f9,3,Animal_Yellow,"{""Q0"":""-4""}",-4.0,Animal,Yellow,-2,2.0,Animal_Yellow
1127,1397,wea7f2f9,3,Scene_Blue,"{""Q0"":""+5""}",5.0,Scene,Blue,-9,-14.0,Scene_Blue
1128,1398,wea7f2f9,4,Scene_Green,"{""Q0"":""+6""}",6.0,Scene,Green,3,-3.0,Scene_Green
1129,1399,wea7f2f9,4,Scene_Yellow,"{""Q0"":""+6""}",6.0,Scene,Yellow,6,0.0,Scene_Yellow
1130,1400,wea7f2f9,4,Scene_Blue,"{""Q0"":""-5""}",-5.0,Scene,Blue,-7,-2.0,Scene_Blue
1131,1401,wea7f2f9,4,Food_Green,"{""Q0"":""+7""}",7.0,Food,Green,8,1.0,Food_Green
1132,1402,wea7f2f9,4,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,-1,-3.0,Food_Yellow
1133,1403,wea7f2f9,4,Animal_Green,"{""Q0"":""-3""}",-3.0,Animal,Green,-9,-6.0,Animal_Green
1134,1404,wea7f2f9,5,Food_Blue,"{""Q0"":""-6""}",-6.0,Food,Blue,-7,-1.0,Food_Blue
1135,1405,wea7f2f9,5,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,8,4.0,Food_Red
1136,1406,wea7f2f9,5,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,-5,-7.0,Food_Green
1137,1407,wea7f2f9,5,Animal_Blue,"{""Q0"":""-6""}",-6.0,Animal,Blue,4,10.0,Animal_Blue
1138,1408,wea7f2f9,5,Animal_Red,"{""Q0"":""+4""}",4.0,Animal,Red,-1,-5.0,Animal_Red
1139,1409,wea7f2f9,5,Object_Blue,"{""Q0"":""-7""}",-7.0,Object,Blue,6,13.0,Object_Blue
1140,1410,wcbb66d9,1,Object_Yellow,"{""Q0"":""+4""}",4.0,Object,Yellow,4,0.0,Object_Yellow
1141,1411,wcbb66d9,1,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
1142,1412,wcbb66d9,1,Object_Blue,"{""Q0"":""-3""}",-3.0,Object,Blue,-3,0.0,Object_Blue
1143,1413,wcbb66d9,1,Food_Yellow,"{""Q0"":""-4""}",-4.0,Food,Yellow,-7,-3.0,Food_Yellow
1144,1414,wcbb66d9,1,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,5,3.0,Food_Green
1145,1415,wcbb66d9,1,Scene_Yellow,"{""Q0"":""+3""}",3.0,Scene,Yellow,6,3.0,Scene_Yellow
1146,1416,wcbb66d9,2,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-5,-7.0,Object_Red
1147,1417,wcbb66d9,2,Object_Yellow,"{""Q0"":""+9""}",9.0,Object,Yellow,9,0.0,Object_Yellow
1148,1418,wcbb66d9,2,Object_Green,"{""Q0"":""-7""}",-7.0,Object,Green,-7,0.0,Object_Green
1149,1419,wcbb66d9,2,Animal_Red,"{""Q0"":""-4""}",-4.0,Animal,Red,4,8.0,Animal_Red
1150,1420,wcbb66d9,2,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,-1,-3.0,Animal_Yellow
1151,1421,wcbb66d9,2,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
1152,1422,wcbb66d9,3,Animal_Blue,"{""Q0"":""-7""}",-7.0,Animal,Blue,-8,-1.0,Animal_Blue
1153,1423,wcbb66d9,3,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,7,3.0,Animal_Green
1154,1424,wcbb66d9,3,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,3,1.0,Animal_Yellow
1155,1425,wcbb66d9,3,Scene_Blue,"{""Q0"":""+9""}",9.0,Scene,Blue,9,0.0,Scene_Blue
1156,1426,wcbb66d9,3,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-1,0.0,Scene_Green
1157,1427,wcbb66d9,3,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,-4,-2.0,Object_Blue
1158,1428,wcbb66d9,4,Scene_Blue,"{""Q0"":""-7""}",-7.0,Scene,Blue,-7,0.0,Scene_Blue
1159,1429,wcbb66d9,4,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-3,-4.0,Scene_Green
1160,1430,wcbb66d9,4,Scene_Red,"{""Q0"":""+4""}",4.0,Scene,Red,8,4.0,Scene_Red
1161,1431,wcbb66d9,4,Animal_Blue,"{""Q0"":""-4""}",-4.0,Animal,Blue,-4,0.0,Animal_Blue
1162,1432,wcbb66d9,4,Animal_Green,"{""Q0"":""+4""}",4.0,Animal,Green,5,1.0,Animal_Green
1163,1433,wcbb66d9,4,Food_Blue,"{""Q0"":""+9""}",9.0,Food,Blue,9,0.0,Food_Blue
1164,1434,wcbb66d9,5,Food_Red,"{""Q0"":""+4""}",4.0,Food,Red,6,2.0,Food_Red
1165,1435,wcbb66d9,5,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-5,-3.0,Food_Yellow
