,index,Unnamed: 0,wid,game,item,order,shown
1626,1785,1785,wed2778e,7,Object_Sea_Pattern_Small,3,True
1627,1786,1786,wed2778e,7,Animal_Land_Solid_Small,4,True
1628,1787,1787,wed2778e,7,Object_Land_Pattern_Large,5,True
1629,1788,1788,wed2778e,7,Object_Land_Solid_Small,6,True
1630,1789,1789,w0a27d42,1,Object_Land_Pattern_Large,1,False
1631,1790,1790,w0a27d42,1,Object_Sea_Pattern_Large,2,True
1632,1791,1791,w0a27d42,1,Object_Land_Solid_Small,3,True
1633,1792,1792,w0a27d42,1,Object_Sea_Solid_Large,4,True
1634,1793,1793,w0a27d42,1,Animal_Sea_Solid_Large,5,True
1635,1794,1794,w0a27d42,1,Animal_Land_Solid_Small,6,False
1636,1795,1795,w0a27d42,2,Object_Land_Pattern_Small,1,True
1637,1796,1796,w0a27d42,2,Object_Land_Pattern_Large,2,True
1638,1797,1797,w0a27d42,2,Object_Sea_Pattern_Large,3,True
1639,1798,1798,w0a27d42,2,Animal_Land_Pattern_Large,4,True
1640,1799,1799,w0a27d42,2,Object_Land_Solid_Small,5,True
1641,1800,1800,w0a27d42,2,Animal_Land_Solid_Small,6,True
1642,1801,1801,w0a27d42,3,Object_Sea_Solid_Small,1,True
1643,1802,1802,w0a27d42,3,Animal_Land_Pattern_Small,2,True
1644,1803,1803,w0a27d42,3,Object_Sea_Pattern_Small,4,True
1645,1804,1804,w0a27d42,4,Animal_Land_Pattern_Large,1,True
1646,1805,1805,w0a27d42,4,Animal_Sea_Solid_Large,2,True
1647,1806,1806,w0a27d42,4,Object_Sea_Solid_Small,3,True
1648,1807,1807,w0a27d42,4,Object_Sea_Solid_Large,4,True
1649,1808,1808,w0a27d42,4,Object_Land_Solid_Large,5,False
1650,1809,1809,w0a27d42,4,Animal_Sea_Pattern_Small,6,True
1651,1810,1810,w0a27d42,5,Animal_Sea_Solid_Large,1,True
1652,1811,1811,w0a27d42,5,Animal_Land_Pattern_Large,2,False
1653,1812,1812,w0a27d42,5,Object_Sea_Solid_Small,3,False
1654,1813,1813,w0a27d42,5,Animal_Sea_Pattern_Large,4,True
1655,1814,1814,w0a27d42,5,Object_Sea_Solid_Large,5,False
1656,1815,1815,w0a27d42,5,Animal_Sea_Solid_Small,6,True
1657,1816,1816,w0a27d42,6,Object_Land_Solid_Large,1,True
1658,1817,1817,w0a27d42,6,Animal_Land_Pattern_Large,2,True
1659,1818,1818,w0a27d42,6,Animal_Sea_Pattern_Small,3,True
1660,1819,1819,w0a27d42,6,Object_Sea_Pattern_Small,4,False
1661,1820,1820,w0a27d42,6,Animal_Sea_Solid_Small,5,True
1662,1821,1821,w0a27d42,6,Animal_Sea_Solid_Large,6,False
1663,1822,1822,w0a27d42,7,Animal_Sea_Pattern_Small,1,True
1664,1823,1823,w0a27d42,7,Object_Land_Pattern_Small,2,True
1665,1824,1824,w0a27d42,7,Object_Land_Solid_Small,3,True
1666,1825,1825,w0a27d42,7,Object_Sea_Pattern_Large,4,False
1667,1826,1826,w0a27d42,7,Object_Land_Pattern_Large,5,True
1668,1827,1827,w0a27d42,7,Animal_Sea_Solid_Small,6,False
1669,1828,1828,wa90a378,1,Animal_Land_Solid_Large,1,True
1670,1829,1829,wa90a378,1,Animal_Land_Pattern_Small,2,False
1671,1830,1830,wa90a378,1,Animal_Sea_Solid_Large,3,True
1672,1831,1831,wa90a378,1,Animal_Land_Pattern_Large,4,False
1673,1832,1832,wa90a378,1,Object_Sea_Pattern_Large,5,True
1674,1833,1833,wa90a378,1,Object_Sea_Solid_Large,6,True
1675,1834,1834,wa90a378,2,Object_Land_Pattern_Large,1,True
1676,1835,1835,wa90a378,2,Object_Sea_Pattern_Large,2,True
1677,1836,1836,wa90a378,2,Object_Land_Pattern_Small,3,True
1678,1837,1837,wa90a378,2,Animal_Land_Solid_Small,4,True
1679,1838,1838,wa90a378,2,Animal_Land_Solid_Large,5,False
1680,1839,1839,wa90a378,2,Animal_Sea_Solid_Large,6,False
1681,1840,1840,wa90a378,3,Object_Land_Solid_Small,1,False
1682,1841,1841,wa90a378,3,Object_Sea_Pattern_Small,2,True
1683,1842,1842,wa90a378,3,Animal_Land_Pattern_Small,3,True
1684,1843,1843,wa90a378,3,Object_Land_Pattern_Small,4,True
1685,1844,1844,wa90a378,3,Object_Sea_Pattern_Large,5,True
1686,1845,1845,wa90a378,3,Object_Land_Pattern_Large,6,False
1687,1846,1846,wa90a378,4,Animal_Sea_Pattern_Large,1,True
1688,1847,1847,wa90a378,4,Animal_Land_Pattern_Large,2,True
1689,1848,1848,wa90a378,4,Object_Sea_Solid_Large,3,True
1690,1849,1849,wa90a378,4,Animal_Sea_Pattern_Small,4,True
1691,1850,1850,wa90a378,4,Object_Sea_Solid_Small,5,True
1692,1851,1851,wa90a378,4,Animal_Sea_Solid_Large,6,True
1693,1852,1852,wa90a378,5,Animal_Land_Solid_Large,1,True
1694,1853,1853,wa90a378,5,Object_Sea_Pattern_Small,2,True
1695,1854,1854,wa90a378,5,Animal_Sea_Solid_Small,3,True
1696,1855,1855,wa90a378,5,Animal_Sea_Pattern_Large,4,True
1697,1856,1856,wa90a378,5,Object_Sea_Pattern_Large,5,True
1698,1857,1857,wa90a378,5,Animal_Sea_Solid_Large,6,True
1699,1858,1858,wa90a378,6,Animal_Land_Pattern_Small,1,True
1700,1859,1859,wa90a378,6,Animal_Land_Solid_Small,2,True
1701,1860,1860,wa90a378,6,Object_Land_Solid_Large,3,True
1702,1861,1861,wa90a378,6,Animal_Sea_Pattern_Small,4,True
1703,1862,1862,wa90a378,6,Animal_Sea_Solid_Small,5,True
1704,1863,1863,wa90a378,6,Animal_Sea_Solid_Large,6,False
1705,1864,1864,wa90a378,7,Animal_Land_Solid_Large,1,False
1706,1865,1865,wa90a378,7,Object_Land_Solid_Large,2,False
1707,1866,1866,wa90a378,7,Object_Sea_Pattern_Small,3,False
1708,1867,1867,wa90a378,7,Animal_Sea_Solid_Large,4,False
1709,1868,1868,wa90a378,7,Animal_Land_Pattern_Large,5,True
1710,1869,1869,wa90a378,7,Object_Land_Solid_Small,6,True
1711,1870,1870,wf8bf1c3,1,Animal_Sea_Solid_Large,1,True
1712,1871,1871,wf8bf1c3,1,Animal_Land_Solid_Large,2,True
1713,1872,1872,wf8bf1c3,1,Object_Land_Solid_Large,3,True
1714,1873,1873,wf8bf1c3,1,Object_Sea_Solid_Small,5,True
1715,1874,1874,wf8bf1c3,1,Animal_Sea_Pattern_Large,6,True
1716,1875,1875,wf8bf1c3,2,Animal_Sea_Solid_Large,1,True
1717,1876,1876,wf8bf1c3,2,Object_Land_Solid_Large,2,True
1718,1877,1877,wf8bf1c3,2,Object_Sea_Solid_Large,3,True
1719,1878,1878,wf8bf1c3,2,Object_Sea_Solid_Small,4,True
1720,1879,1879,wf8bf1c3,2,Animal_Sea_Solid_Small,5,True
1721,1880,1880,wf8bf1c3,2,Object_Land_Pattern_Small,6,True
1722,1881,1881,wf8bf1c3,3,Object_Sea_Pattern_Small,1,True
1723,1882,1882,wf8bf1c3,3,Object_Sea_Pattern_Large,2,True
1724,1883,1883,wf8bf1c3,3,Object_Sea_Solid_Small,3,True
1725,1884,1884,wf8bf1c3,3,Animal_Land_Solid_Small,5,True
1726,1885,1885,wf8bf1c3,3,Animal_Sea_Pattern_Small,6,True
1727,1886,1886,wf8bf1c3,4,Object_Land_Pattern_Large,1,True
1728,1887,1887,wf8bf1c3,4,Object_Sea_Solid_Small,2,True
1729,1888,1888,wf8bf1c3,4,Object_Land_Pattern_Small,3,True
1730,1889,1889,wf8bf1c3,4,Object_Land_Solid_Small,4,True
1731,1890,1890,wf8bf1c3,4,Animal_Sea_Pattern_Large,5,True
1732,1891,1891,wf8bf1c3,4,Object_Sea_Pattern_Small,6,True
1733,1892,1892,wf8bf1c3,5,Object_Land_Pattern_Small,1,True
1734,1893,1893,wf8bf1c3,5,Animal_Land_Pattern_Small,2,True
1735,1894,1894,wf8bf1c3,5,Animal_Sea_Pattern_Small,3,True
1736,1895,1895,wf8bf1c3,5,Object_Land_Solid_Small,4,True
1737,1896,1896,wf8bf1c3,5,Object_Land_Pattern_Large,5,True
1738,1897,1897,wf8bf1c3,5,Animal_Sea_Solid_Small,6,True
1739,1898,1898,wf8bf1c3,6,Animal_Land_Solid_Large,1,True
1740,1899,1899,wf8bf1c3,6,Animal_Land_Pattern_Small,2,True
1741,1900,1900,wf8bf1c3,6,Animal_Sea_Pattern_Large,4,True
1742,1901,1901,wf8bf1c3,6,Animal_Land_Pattern_Large,5,True
1743,1902,1902,wf8bf1c3,6,Animal_Sea_Pattern_Small,6,True
1744,1903,1903,wf8bf1c3,7,Object_Land_Pattern_Large,1,True
1745,1904,1904,wf8bf1c3,7,Animal_Land_Pattern_Large,2,True
1746,1905,1905,wf8bf1c3,7,Object_Sea_Pattern_Small,3,True
1747,1906,1906,wf8bf1c3,7,Animal_Land_Pattern_Small,6,True
1748,1944,1944,w8e5f535,1,Object_Sea_Pattern_Large,1,True
1749,1945,1945,w8e5f535,1,Object_Land_Solid_Large,2,True
1750,1946,1946,w8e5f535,1,Animal_Land_Solid_Large,4,True
1751,1947,1947,w8e5f535,2,Animal_Sea_Solid_Large,1,True
1752,1948,1948,w8e5f535,2,Object_Land_Pattern_Small,2,True
1753,1949,1949,w8e5f535,2,Object_Land_Solid_Large,4,True
1754,1950,1950,w8e5f535,2,Object_Sea_Solid_Small,6,True
1755,1951,1951,w8e5f535,3,Object_Sea_Pattern_Large,1,True
1756,1952,1952,w8e5f535,3,Animal_Land_Solid_Small,2,True
1757,1953,1953,w8e5f535,3,Animal_Sea_Pattern_Small,3,True
1758,1954,1954,w8e5f535,3,Object_Sea_Solid_Small,5,True
1759,1955,1955,w8e5f535,3,Object_Sea_Solid_Large,6,True
1760,1956,1956,w8e5f535,4,Animal_Sea_Pattern_Large,1,True
1761,1957,1957,w8e5f535,4,Object_Land_Pattern_Small,2,True
1762,1958,1958,w8e5f535,4,Object_Land_Solid_Small,3,True
1763,1959,1959,w8e5f535,4,Object_Sea_Pattern_Small,4,True
1764,1960,1960,w8e5f535,4,Object_Sea_Solid_Small,5,True
1765,1961,1961,w8e5f535,4,Object_Land_Pattern_Large,6,True
1766,1962,1962,w8e5f535,5,Animal_Sea_Pattern_Small,1,True
1767,1963,1963,w8e5f535,5,Object_Land_Solid_Small,2,True
1768,1964,1964,w8e5f535,5,Object_Land_Pattern_Large,3,True
1769,1965,1965,w8e5f535,5,Object_Land_Solid_Small,4,True
1770,1966,1966,w8e5f535,5,Object_Sea_Solid_Small,5,False
1771,1967,1967,w8e5f535,6,Animal_Sea_Pattern_Small,1,True
1772,1968,1968,w8e5f535,6,Object_Sea_Solid_Large,3,True
1773,1969,1969,w8e5f535,6,Animal_Sea_Pattern_Large,4,True
1774,1970,1970,w8e5f535,6,Animal_Land_Solid_Large,5,True
1775,1971,1971,w8e5f535,7,Object_Land_Solid_Small,2,True
1776,1972,1972,w8e5f535,7,Object_Land_Pattern_Large,4,True
1777,1973,1973,w8e5f535,7,Animal_Land_Pattern_Large,5,True
1778,1974,1974,waa6a3c8,1,Object_Land_Pattern_Small,1,False
1779,1975,1975,waa6a3c8,1,Object_Sea_Solid_Large,2,True
1780,1976,1976,waa6a3c8,1,Object_Sea_Pattern_Small,3,False
1781,1977,1977,waa6a3c8,1,Animal_Land_Solid_Small,4,True
1782,1978,1978,waa6a3c8,1,Animal_Land_Solid_Large,5,True
1783,1979,1979,waa6a3c8,1,Animal_Land_Pattern_Large,6,False
1784,1980,1980,waa6a3c8,2,Object_Land_Solid_Small,1,True
1785,1981,1981,waa6a3c8,2,Animal_Sea_Solid_Large,2,True
1786,1982,1982,waa6a3c8,2,Object_Sea_Pattern_Large,3,False
1787,1983,1983,waa6a3c8,2,Animal_Land_Solid_Small,4,False
1788,1984,1984,waa6a3c8,3,Object_Land_Solid_Large,1,True
1789,1985,1985,waa6a3c8,3,Animal_Sea_Solid_Large,2,False
1790,1986,1986,waa6a3c8,3,Object_Land_Pattern_Small,3,False
1791,1987,1987,waa6a3c8,3,Animal_Land_Pattern_Large,4,True
1792,1988,1988,waa6a3c8,3,Object_Land_Solid_Small,5,False
1793,1989,1989,waa6a3c8,3,Animal_Sea_Solid_Small,6,False
1794,1990,1990,waa6a3c8,4,Object_Land_Pattern_Large,1,True
1795,1991,1991,waa6a3c8,4,Object_Sea_Pattern_Large,2,True
1796,1992,1992,waa6a3c8,4,Object_Land_Solid_Large,3,False
1797,1993,1993,waa6a3c8,4,Animal_Land_Pattern_Large,4,True
1798,1994,1994,waa6a3c8,4,Animal_Land_Solid_Large,5,False
1799,1995,1995,waa6a3c8,4,Animal_Sea_Pattern_Small,6,True
1800,1996,1996,waa6a3c8,5,Object_Land_Pattern_Large,1,False
1801,1997,1997,waa6a3c8,5,Animal_Sea_Solid_Small,2,True
1802,1998,1998,waa6a3c8,5,Object_Land_Pattern_Small,3,True
1803,1999,1999,waa6a3c8,5,Object_Land_Solid_Small,4,True
1804,2000,2000,waa6a3c8,5,Animal_Land_Solid_Small,5,True
1805,2001,2001,waa6a3c8,5,Animal_Sea_Pattern_Small,6,False
1806,2002,2002,waa6a3c8,6,Object_Land_Pattern_Small,1,True
1807,2003,2003,waa6a3c8,6,Animal_Land_Pattern_Large,2,True
1808,2004,2004,waa6a3c8,6,Animal_Sea_Solid_Small,3,False
1809,2005,2005,waa6a3c8,6,Animal_Land_Solid_Large,4,True
1810,2006,2006,waa6a3c8,6,Object_Sea_Pattern_Large,5,False
1811,2007,2007,waa6a3c8,6,Object_Land_Solid_Small,6,False
1812,2008,2008,waa6a3c8,7,Animal_Land_Pattern_Large,1,False
1813,2009,2009,waa6a3c8,7,Animal_Sea_Solid_Large,2,True
1814,2010,2010,waa6a3c8,7,Object_Land_Pattern_Small,3,False
1815,2011,2011,waa6a3c8,7,Animal_Sea_Pattern_Large,4,True
1816,2012,2012,waa6a3c8,7,Object_Land_Solid_Small,5,False
1817,2013,2013,waa6a3c8,7,Animal_Sea_Pattern_Small,6,True
1818,2014,2014,w80189d3,1,Animal_Land_Pattern_Small,2,True
1819,2015,2015,w80189d3,1,Animal_Land_Pattern_Large,3,True
1820,2016,2016,w80189d3,1,Animal_Sea_Solid_Small,4,True
1821,2017,2017,w80189d3,1,Object_Land_Pattern_Large,5,True
1822,2018,2018,w80189d3,2,Object_Sea_Solid_Small,1,True
1823,2019,2019,w80189d3,2,Animal_Land_Pattern_Small,2,True
1824,2020,2020,w80189d3,2,Animal_Land_Pattern_Large,3,False
1825,2021,2021,w80189d3,3,Animal_Sea_Solid_Small,1,True
1826,2022,2022,w80189d3,3,Object_Sea_Solid_Small,2,True
1827,2023,2023,w80189d3,3,Object_Sea_Pattern_Large,3,True
1828,2024,2024,w80189d3,3,Object_Sea_Pattern_Large,4,True
1829,2025,2025,w80189d3,3,Object_Sea_Pattern_Large,5,True
1830,2026,2026,w80189d3,3,Object_Sea_Pattern_Large,6,True
1831,2027,2027,w80189d3,4,Object_Land_Pattern_Large,1,True
1832,2028,2028,w80189d3,4,Object_Sea_Pattern_Large,2,False
1833,2029,2029,w80189d3,4,Animal_Sea_Solid_Small,3,True
1834,2030,2030,w80189d3,4,Animal_Land_Solid_Small,4,False
1835,2031,2031,w80189d3,4,Animal_Land_Solid_Small,5,False
1836,2032,2032,w80189d3,4,Animal_Land_Solid_Small,6,False
1837,2033,2033,w80189d3,5,Animal_Sea_Pattern_Small,1,False
1838,2034,2034,w80189d3,5,Object_Land_Pattern_Large,3,True
1839,2035,2035,w80189d3,5,Object_Sea_Pattern_Large,4,False
1840,2036,2036,w80189d3,5,Object_Land_Solid_Small,5,True
1841,2037,2037,w80189d3,5,Animal_Sea_Solid_Small,6,False
1842,2038,2038,w80189d3,6,Animal_Land_Pattern_Small,1,True
1843,2039,2039,w80189d3,6,Object_Land_Pattern_Small,2,False
1844,2040,2040,w80189d3,6,Animal_Land_Solid_Small,3,False
1845,2041,2041,w80189d3,6,Object_Sea_Pattern_Large,4,False
1846,2042,2042,w80189d3,6,Object_Land_Pattern_Large,5,False
1847,2043,2043,w80189d3,6,Animal_Sea_Pattern_Small,6,True
1848,2044,2044,w80189d3,7,Animal_Sea_Pattern_Large,1,True
1849,2045,2045,w80189d3,7,Object_Land_Solid_Large,2,True
1850,2046,2046,w80189d3,7,Object_Sea_Solid_Large,3,True
1851,2047,2047,w80189d3,7,Object_Sea_Pattern_Large,4,True
1852,2048,2048,w80189d3,7,Animal_Land_Solid_Large,5,False
1853,2049,2049,w80189d3,7,Animal_Land_Pattern_Small,6,True
1854,2092,2092,w6fe5d47,1,Object_Land_Pattern_Large,1,False
1855,2093,2093,w6fe5d47,1,Object_Sea_Pattern_Large,2,True
1856,2094,2094,w6fe5d47,1,Object_Sea_Solid_Large,3,True
1857,2095,2095,w6fe5d47,1,Object_Sea_Pattern_Small,4,False
1858,2096,2096,w6fe5d47,1,Animal_Land_Pattern_Small,6,False
1859,2097,2097,w6fe5d47,2,Animal_Land_Solid_Small,1,True
1860,2098,2098,w6fe5d47,2,Object_Land_Solid_Small,2,True
1861,2099,2099,w6fe5d47,2,Object_Sea_Pattern_Large,3,True
1862,2100,2100,w6fe5d47,2,Object_Land_Pattern_Large,4,True
1863,2101,2101,w6fe5d47,2,Object_Land_Pattern_Small,5,True
1864,2102,2102,w6fe5d47,3,Object_Sea_Pattern_Large,3,True
1865,2103,2103,w6fe5d47,3,Object_Land_Pattern_Small,4,True
1866,2104,2104,w6fe5d47,5,Animal_Land_Pattern_Large,1,False
1867,2105,2105,w6fe5d47,5,Animal_Land_Solid_Large,2,True
1868,2106,2106,w6fe5d47,6,Animal_Land_Pattern_Large,1,True
1869,2107,2107,w6fe5d47,6,Animal_Sea_Solid_Large,2,False
1870,2108,2108,w6fe5d47,6,Object_Sea_Pattern_Small,3,False
1871,2109,2109,w6fe5d47,7,Animal_Land_Solid_Small,1,True
1872,2110,2110,w6fe5d47,7,Object_Land_Pattern_Large,5,True
1873,2111,2111,w45af4af,1,Animal_Land_Solid_Small,1,True
1874,2112,2112,w45af4af,1,Animal_Land_Solid_Large,2,True
1875,2113,2113,w45af4af,1,Object_Land_Solid_Small,3,True
1876,2114,2114,w45af4af,1,Animal_Land_Pattern_Large,4,False
1877,2115,2115,w45af4af,1,Object_Sea_Solid_Large,6,True
1878,2116,2116,w45af4af,2,Object_Land_Pattern_Small,1,True
1879,2117,2117,w45af4af,2,Object_Sea_Solid_Small,2,True
1880,2118,2118,w45af4af,2,Object_Land_Solid_Small,3,True
1881,2119,2119,w45af4af,2,Animal_Sea_Solid_Large,4,True
1882,2120,2120,w45af4af,2,Animal_Sea_Solid_Small,5,True
1883,2121,2121,w45af4af,3,Animal_Sea_Pattern_Large,1,True
1884,2122,2122,w45af4af,3,Object_Land_Solid_Large,2,True
1885,2123,2123,w45af4af,3,Object_Sea_Pattern_Small,3,True
1886,2124,2124,w45af4af,3,Object_Land_Pattern_Large,4,True
1887,2125,2125,w45af4af,3,Animal_Sea_Solid_Large,5,False
1888,2126,2126,w45af4af,4,Animal_Land_Solid_Small,1,True
1889,2127,2127,w45af4af,4,Animal_Land_Pattern_Large,2,True
1890,2128,2128,w45af4af,4,Object_Land_Pattern_Large,3,True
1891,2129,2129,w45af4af,4,Animal_Sea_Pattern_Large,4,True
1892,2130,2130,w45af4af,4,Animal_Land_Pattern_Small,5,False
1893,2131,2131,w45af4af,4,Object_Sea_Pattern_Large,6,True
1894,2132,2132,w45af4af,5,Object_Land_Pattern_Large,1,False
1895,2133,2133,w45af4af,5,Animal_Sea_Solid_Small,2,True
1896,2134,2134,w45af4af,5,Animal_Land_Solid_Small,3,True
1897,2135,2135,w45af4af,5,Animal_Sea_Solid_Large,4,False
1898,2136,2136,w45af4af,5,Object_Sea_Solid_Small,5,True
1899,2137,2137,w45af4af,5,Object_Land_Solid_Small,6,True
1900,2138,2138,w45af4af,6,Animal_Land_Solid_Large,1,True
1901,2139,2139,w45af4af,6,Animal_Sea_Solid_Large,2,True
1902,2140,2140,w45af4af,6,Animal_Land_Solid_Small,3,True
1903,2141,2141,w45af4af,6,Animal_Land_Pattern_Large,4,True
1904,2142,2142,w45af4af,6,Object_Land_Pattern_Small,5,True
1905,2143,2143,w45af4af,6,Animal_Sea_Pattern_Large,6,True
1906,2144,2144,w45af4af,7,Animal_Sea_Pattern_Small,1,True
1907,2145,2145,w45af4af,7,Object_Sea_Solid_Large,2,True
1908,2146,2146,w45af4af,7,Animal_Sea_Solid_Large,3,True
1909,2147,2147,w45af4af,7,Animal_Sea_Pattern_Large,5,True
1910,2148,2148,w45af4af,7,Animal_Land_Pattern_Small,6,True
1911,2149,2149,wb2e2d84,1,Object_Land_Pattern_Large,1,False
1912,2150,2150,wb2e2d84,1,Object_Land_Pattern_Small,2,False
1913,2151,2151,wb2e2d84,1,Object_Land_Solid_Small,3,True
1914,2152,2152,wb2e2d84,1,Object_Sea_Solid_Large,4,True
1915,2153,2153,wb2e2d84,2,Object_Land_Pattern_Large,1,True
1916,2154,2154,wb2e2d84,2,Object_Land_Pattern_Small,2,True
1917,2155,2155,wb2e2d84,2,Animal_Land_Solid_Small,3,True
1918,2156,2156,wb2e2d84,2,Animal_Sea_Solid_Large,4,False
1919,2157,2157,wb2e2d84,2,Object_Sea_Solid_Large,5,False
1920,2158,2158,wb2e2d84,2,Object_Land_Solid_Small,6,True
1921,2159,2159,wb2e2d84,3,Object_Land_Solid_Small,1,False
1922,2160,2160,wb2e2d84,3,Object_Sea_Pattern_Small,2,True
1923,2161,2161,wb2e2d84,3,Animal_Land_Solid_Small,3,False
1924,2162,2162,wb2e2d84,3,Object_Land_Pattern_Large,4,False
1925,2163,2163,wb2e2d84,3,Animal_Sea_Solid_Large,5,False
1926,2164,2164,wb2e2d84,3,Object_Sea_Solid_Large,6,False
1927,2165,2165,wb2e2d84,4,Object_Sea_Solid_Large,1,True
1928,2166,2166,wb2e2d84,4,Object_Sea_Solid_Small,2,True
1929,2167,2167,wb2e2d84,4,Animal_Sea_Pattern_Small,3,True
1930,2168,2168,wb2e2d84,4,Animal_Sea_Solid_Large,4,True
1931,2169,2169,wb2e2d84,4,Animal_Land_Pattern_Large,5,True
1932,2170,2170,wb2e2d84,4,Object_Sea_Pattern_Small,6,False
1933,2171,2171,wb2e2d84,5,Animal_Land_Pattern_Large,1,False
1934,2172,2172,wb2e2d84,5,Animal_Sea_Solid_Large,2,True
1935,2173,2173,wb2e2d84,5,Object_Sea_Solid_Large,3,False
1936,2174,2174,wb2e2d84,5,Object_Sea_Solid_Small,4,False
1937,2175,2175,wb2e2d84,5,Object_Sea_Pattern_Small,5,True
1938,2176,2176,wb2e2d84,5,Animal_Sea_Pattern_Large,6,True
1939,2177,2177,wb2e2d84,6,Animal_Sea_Pattern_Small,1,True
1940,2178,2178,wb2e2d84,6,Animal_Land_Solid_Small,2,True
1941,2179,2179,wb2e2d84,6,Animal_Sea_Pattern_Large,3,False
1942,2180,2180,wb2e2d84,6,Animal_Land_Solid_Large,4,False
1943,2181,2181,wb2e2d84,6,Animal_Land_Pattern_Large,5,True
1944,2182,2182,wb2e2d84,6,Animal_Sea_Solid_Small,6,True
1945,2183,2183,wb2e2d84,7,Object_Land_Solid_Large,1,False
1946,2184,2184,wb2e2d84,7,Animal_Land_Solid_Small,2,True
1947,2185,2185,wb2e2d84,7,Animal_Sea_Solid_Small,3,False
1948,2186,2186,wb2e2d84,7,Animal_Sea_Pattern_Large,4,False
1949,2187,2187,wb2e2d84,7,Animal_Land_Pattern_Large,5,True
1950,2188,2188,wb2e2d84,7,Object_Land_Pattern_Large,6,True
1951,2189,2189,w993543c,1,Object_Land_Pattern_Large,1,True
1952,2190,2190,w993543c,1,Object_Land_Pattern_Small,2,False
1953,2191,2191,w993543c,1,Object_Land_Solid_Large,3,True
1954,2192,2192,w993543c,1,Object_Sea_Pattern_Large,4,False
1955,2193,2193,w993543c,1,Animal_Land_Solid_Large,5,True
1956,2194,2194,w993543c,2,Animal_Land_Solid_Large,1,True
1957,2195,2195,w993543c,2,Animal_Sea_Solid_Large,2,True
1958,2196,2196,w993543c,2,Animal_Land_Solid_Small,3,True
1959,2197,2197,w993543c,2,Animal_Sea_Pattern_Small,4,True
1960,2198,2198,w993543c,2,Object_Land_Solid_Large,5,True
1961,2199,2199,w993543c,2,Animal_Land_Pattern_Small,6,True
1962,2200,2200,w993543c,3,Animal_Land_Solid_Large,1,True
1963,2201,2201,w993543c,3,Object_Sea_Solid_Large,2,True
1964,2202,2202,w993543c,3,Object_Land_Pattern_Large,3,True
1965,2203,2203,w993543c,3,Animal_Sea_Pattern_Large,4,True
1966,2204,2204,w993543c,4,Animal_Sea_Solid_Small,1,True
1967,2205,2205,w993543c,4,Object_Sea_Solid_Large,2,True
1968,2206,2206,w993543c,4,Object_Land_Pattern_Small,3,True
1969,2207,2207,w993543c,4,Object_Sea_Solid_Small,4,True
1970,2208,2208,w993543c,4,Animal_Sea_Solid_Large,5,True
1971,2209,2209,w993543c,5,Object_Land_Solid_Large,1,True
1972,2210,2210,w993543c,5,Animal_Sea_Solid_Small,2,True
1973,2211,2211,w993543c,5,Animal_Land_Solid_Small,3,True
1974,2212,2212,w993543c,5,Animal_Land_Solid_Large,4,True
1975,2213,2213,w993543c,6,Object_Land_Pattern_Small,1,True
1976,2214,2214,w993543c,6,Animal_Sea_Solid_Small,2,True
1977,2215,2215,w993543c,6,Animal_Land_Pattern_Large,3,True
1978,2216,2216,w993543c,6,Animal_Land_Pattern_Small,4,True
1979,2217,2217,w993543c,6,Animal_Sea_Pattern_Small,5,True
1980,2218,2218,w993543c,7,Animal_Land_Pattern_Small,1,True
1981,2219,2219,w993543c,7,Object_Land_Solid_Small,2,True
1982,2220,2220,w993543c,7,Object_Sea_Pattern_Large,3,True
1983,2221,2221,wdb97422,1,Object_Sea_Pattern_Small,1,True
1984,2222,2222,wdb97422,1,Animal_Land_Pattern_Large,2,True
1985,2223,2223,wdb97422,1,Animal_Land_Solid_Large,3,False
1986,2224,2224,wdb97422,1,Animal_Sea_Solid_Large,4,False
1987,2225,2225,wdb97422,1,Animal_Sea_Solid_Small,5,True
1988,2226,2226,wdb97422,2,Animal_Land_Pattern_Small,1,True
1989,2227,2227,wdb97422,2,Object_Land_Solid_Large,2,True
1990,2228,2228,wdb97422,2,Animal_Land_Solid_Large,3,True
1991,2229,2229,wdb97422,2,Animal_Sea_Solid_Large,4,True
1992,2230,2230,wdb97422,2,Object_Sea_Solid_Small,5,True
1993,2231,2231,wdb97422,3,Object_Sea_Pattern_Large,1,True
1994,2232,2232,wdb97422,3,Object_Sea_Solid_Small,2,True
1995,2233,2233,wdb97422,3,Object_Land_Pattern_Small,3,True
1996,2234,2234,wdb97422,4,Object_Land_Pattern_Large,1,True
1997,2235,2235,wdb97422,4,Animal_Sea_Solid_Large,2,True
1998,2236,2236,wdb97422,5,Object_Land_Pattern_Small,1,True
1999,2237,2237,wdb97422,5,Object_Sea_Pattern_Small,2,True
2000,2238,2238,wdb97422,5,Object_Land_Pattern_Large,3,True
2001,2239,2239,wdb97422,5,Animal_Sea_Solid_Small,4,False
2002,2240,2240,wdb97422,6,Animal_Sea_Pattern_Small,1,True
2003,2241,2241,wdb97422,6,Animal_Land_Pattern_Small,2,True
2004,2242,2242,wdb97422,6,Animal_Sea_Solid_Small,3,True
2005,2243,2243,wdb97422,6,Animal_Land_Solid_Large,4,True
2006,2244,2244,wdb97422,7,Animal_Sea_Pattern_Small,1,False
2007,2245,2245,wdb97422,7,Animal_Land_Pattern_Small,2,True
2008,2246,2246,wdb97422,7,Object_Land_Pattern_Large,3,True
2009,2247,2247,wdb97422,7,Object_Land_Solid_Large,4,True
