,index,wid,game,multi_time,image,responses,remembered_outcome,category_1,category_2,outcome,outcome_mem_difference,item
234,282,we24a9dd,8,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,1,2.0,Food_Red
235,283,we24a9dd,8,Before,Food_Yellow,"{""Q0"":""""}",,Food,Yellow,-1,,Food_Yellow
236,284,we24a9dd,8,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,2,4.0,Food_Green
237,285,we24a9dd,8,Before,Animal_Red,"{""Q0"":""""}",,Animal,Red,-1,,Animal_Red
238,286,we24a9dd,8,Before,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
239,287,we24a9dd,8,Before,Scene_Red,"{""Q0"":""""}",,Scene,Red,-2,,Scene_Red
240,288,wf456a28,1,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-1,0.0,Object_Yellow
241,289,wf456a28,1,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
242,290,wf456a28,1,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
243,291,wf456a28,1,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
244,292,wf456a28,1,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-2,-1.0,Animal_Red
245,293,wf456a28,1,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,2,1.0,Food_Yellow
246,294,wf456a28,2,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,-2,-4.0,Scene_Blue
247,295,wf456a28,2,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
248,296,wf456a28,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
249,297,wf456a28,2,Before,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-1,0.0,Food_Blue
250,298,wf456a28,2,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,2,1.0,Food_Yellow
251,299,wf456a28,2,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
252,300,wf456a28,3,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,2,1.0,Food_Green
253,301,wf456a28,3,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,1,-1.0,Food_Red
254,302,wf456a28,3,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
255,303,wf456a28,3,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,-2,-1.0,Scene_Green
256,304,wf456a28,3,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
257,305,wf456a28,3,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
258,306,wf456a28,4,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,2,3.0,Animal_Yellow
259,307,wf456a28,4,Before,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
260,308,wf456a28,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,1,2.0,Animal_Red
261,309,wf456a28,4,Before,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,-1,-2.0,Scene_Yellow
262,310,wf456a28,4,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-2,-1.0,Scene_Blue
263,311,wf456a28,4,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
264,312,wf456a28,5,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
265,313,wf456a28,5,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
266,314,wf456a28,5,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
267,315,wf456a28,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
268,316,wf456a28,5,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
269,317,wf456a28,5,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-2,-1.0,Food_Green
270,318,wf456a28,6,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
271,319,wf456a28,6,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-1,0.0,Scene_Blue
272,320,wf456a28,6,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
273,321,wf456a28,6,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,1,0.0,Food_Red
274,322,wf456a28,6,Before,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,2,1.0,Food_Blue
275,323,wf456a28,6,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-1,1.0,Object_Red
276,324,wf456a28,7,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
277,325,wf456a28,7,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,-2,-3.0,Object_Blue
278,326,wf456a28,7,After,Object_Red,"{""Q0"":""-1""}",-1.0,Object,Red,2,3.0,Object_Red
279,327,wf456a28,7,After,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,-2,0.0,Animal_Green
280,328,wf456a28,7,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,1,0.0,Animal_Blue
281,329,wf456a28,7,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
282,330,wf456a28,8,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
283,331,wf456a28,8,Before,Food_Yellow,"{""Q0"":""+2""}",2.0,Food,Yellow,2,0.0,Food_Yellow
284,332,wf456a28,8,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
285,333,wf456a28,8,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
286,334,wf456a28,8,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
287,335,wf456a28,8,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-1,-2.0,Scene_Red
288,336,w05ede5c,1,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
289,337,w05ede5c,1,Before,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
290,338,w05ede5c,1,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-1,1.0,Object_Yellow
291,339,w05ede5c,1,Before,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,-1,-2.0,Animal_Blue
292,340,w05ede5c,1,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-1,-2.0,Animal_Green
293,341,w05ede5c,1,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,1,3.0,Food_Blue
294,342,w05ede5c,2,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-1,1.0,Scene_Red
295,343,w05ede5c,2,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
296,344,w05ede5c,2,After,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
297,345,w05ede5c,2,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
298,346,w05ede5c,2,After,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
299,347,w05ede5c,2,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
300,348,w05ede5c,3,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,2,1.0,Food_Yellow
301,349,w05ede5c,3,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,1,3.0,Food_Red
302,350,w05ede5c,3,Before,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
303,351,w05ede5c,3,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
304,352,w05ede5c,3,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
305,353,w05ede5c,3,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,-2,0.0,Scene_Yellow
306,354,w05ede5c,4,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
307,355,w05ede5c,4,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
308,356,w05ede5c,4,After,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,1,3.0,Animal_Red
309,357,w05ede5c,4,After,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,1,0.0,Scene_Yellow
310,358,w05ede5c,4,After,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
311,359,w05ede5c,4,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
312,360,w05ede5c,5,Before,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
313,361,w05ede5c,5,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,2,1.0,Food_Yellow
314,362,w05ede5c,5,Before,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
315,363,w05ede5c,5,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-2,-3.0,Animal_Green
316,364,w05ede5c,5,Before,Animal_Yellow,"{""Q0"":""+1""}",1.0,Animal,Yellow,1,0.0,Animal_Yellow
317,365,w05ede5c,5,Before,Scene_Green,"{""Q0"":""-2""}",-2.0,Scene,Green,-2,0.0,Scene_Green
318,366,w05ede5c,6,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
319,367,w05ede5c,6,After,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
320,368,w05ede5c,6,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
321,369,w05ede5c,6,After,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,2,0.0,Scene_Green
322,370,w05ede5c,6,After,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,2,0.0,Scene_Red
323,371,w05ede5c,6,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-1,1.0,Object_Green
324,372,w05ede5c,7,Before,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
325,373,w05ede5c,7,Before,Scene_Yellow,"{""Q0"":""-2""}",-2.0,Scene,Yellow,2,4.0,Scene_Yellow
326,374,w05ede5c,7,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,-1,-2.0,Scene_Blue
327,375,w05ede5c,7,Before,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
328,376,w05ede5c,7,Before,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
329,377,w05ede5c,7,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
330,378,w05ede5c,8,After,Object_Blue,"{""Q0"":""-2""}",-2.0,Object,Blue,2,4.0,Object_Blue
331,379,w05ede5c,8,After,Object_Green,"{""Q0"":""-2""}",-2.0,Object,Green,-2,0.0,Object_Green
332,380,w05ede5c,8,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-1,-3.0,Object_Red
333,381,w05ede5c,8,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
334,382,w05ede5c,8,After,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,1,0.0,Animal_Green
335,383,w05ede5c,8,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,2,4.0,Food_Blue
336,384,w612200e,1,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
337,385,w612200e,1,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
338,386,w612200e,1,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,1,0.0,Object_Yellow
339,387,w612200e,1,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,-1,-2.0,Animal_Blue
340,388,w612200e,1,After,Animal_Green,"{""Q0"":""+2""}",2.0,Animal,Green,2,0.0,Animal_Green
341,389,w612200e,1,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-2,-1.0,Food_Blue
342,390,w612200e,2,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-2,-3.0,Scene_Red
343,391,w612200e,2,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,1,2.0,Scene_Blue
344,392,w612200e,2,Before,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,-2,-3.0,Scene_Green
345,393,w612200e,2,Before,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,1,-1.0,Object_Red
346,394,w612200e,2,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,2,3.0,Object_Blue
347,395,w612200e,2,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
348,396,w612200e,3,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,1,2.0,Food_Yellow
349,397,w612200e,3,After,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-1,-2.0,Food_Red
350,398,w612200e,3,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,-2,0.0,Food_Green
351,399,w612200e,3,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
352,400,w612200e,3,After,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
353,401,w612200e,3,After,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-2,-4.0,Scene_Yellow
354,402,w612200e,4,Before,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-2,-1.0,Animal_Yellow
355,403,w612200e,4,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
356,404,w612200e,4,Before,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,-1,0.0,Animal_Red
357,405,w612200e,4,Before,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
358,406,w612200e,4,Before,Scene_Blue,"{""Q0"":""-2""}",-2.0,Scene,Blue,2,4.0,Scene_Blue
359,407,w612200e,4,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,1,3.0,Object_Yellow
360,408,w612200e,5,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,2,3.0,Food_Green
361,409,w612200e,5,After,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
362,410,w612200e,5,After,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,1,-1.0,Food_Blue
363,411,w612200e,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
364,412,w612200e,5,After,Animal_Yellow,"{""Q0"":""-1""}",-1.0,Animal,Yellow,-1,0.0,Animal_Yellow
365,413,w612200e,5,After,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,2,3.0,Scene_Green
366,414,w612200e,6,Before,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,2,3.0,Food_Green
367,415,w612200e,6,Before,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
368,416,w612200e,6,Before,Food_Yellow,"{""Q0"":""-1""}",-1.0,Food,Yellow,-1,0.0,Food_Yellow
369,417,w612200e,6,Before,Scene_Green,"{""Q0"":""+2""}",2.0,Scene,Green,-1,-3.0,Scene_Green
370,418,w612200e,6,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-1,-3.0,Scene_Red
371,419,w612200e,6,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,2,3.0,Object_Green
372,420,w612200e,7,After,Scene_Red,"{""Q0"":""-2""}",-2.0,Scene,Red,-2,0.0,Scene_Red
373,421,w612200e,7,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-1,0.0,Scene_Yellow
374,422,w612200e,7,After,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
375,423,w612200e,7,After,Object_Red,"{""Q0"":""+1""}",1.0,Object,Red,1,0.0,Object_Red
376,424,w612200e,7,After,Object_Yellow,"{""Q0"":""-1""}",-1.0,Object,Yellow,-2,-1.0,Object_Yellow
377,425,w612200e,7,After,Animal_Red,"{""Q0"":""-1""}",-1.0,Animal,Red,2,3.0,Animal_Red
378,426,w612200e,8,Before,Object_Blue,"{""Q0"":""-1""}",-1.0,Object,Blue,-1,0.0,Object_Blue
379,427,w612200e,8,Before,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,1,2.0,Object_Green
380,428,w612200e,8,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,1,3.0,Object_Red
381,429,w612200e,8,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,-2,-4.0,Animal_Blue
382,430,w612200e,8,Before,Animal_Green,"{""Q0"":""+1""}",1.0,Animal,Green,-2,-3.0,Animal_Green
383,431,w612200e,8,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,1,-1.0,Food_Blue
384,432,wb8feabb,1,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,2,4.0,Object_Yellow
385,433,wb8feabb,1,After,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
386,434,wb8feabb,1,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
387,435,wb8feabb,1,After,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,-2,0.0,Animal_Yellow
388,436,wb8feabb,1,After,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-1,1.0,Animal_Red
389,437,wb8feabb,1,After,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,1,0.0,Food_Yellow
390,438,wb8feabb,2,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
391,439,wb8feabb,2,Before,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,-1,-2.0,Scene_Yellow
392,440,wb8feabb,2,Before,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,1,2.0,Scene_Green
393,441,wb8feabb,2,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,-2,-4.0,Food_Blue
394,442,wb8feabb,2,Before,Food_Yellow,"{""Q0"":""+1""}",1.0,Food,Yellow,-1,-2.0,Food_Yellow
395,443,wb8feabb,2,Before,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
396,444,wb8feabb,3,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,-1,0.0,Food_Green
397,445,wb8feabb,3,After,Food_Red,"{""Q0"":""+2""}",2.0,Food,Red,2,0.0,Food_Red
398,446,wb8feabb,3,After,Food_Blue,"{""Q0"":""-2""}",-2.0,Food,Blue,-2,0.0,Food_Blue
399,447,wb8feabb,3,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
400,448,wb8feabb,3,After,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,1,0.0,Scene_Red
401,449,wb8feabb,3,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-1,0.0,Animal_Green
402,450,wb8feabb,4,Before,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
403,451,wb8feabb,4,Before,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,2,0.0,Animal_Blue
404,452,wb8feabb,4,Before,Animal_Red,"{""Q0"":""-2""}",-2.0,Animal,Red,-2,0.0,Animal_Red
405,453,wb8feabb,4,Before,Scene_Yellow,"{""Q0"":""+1""}",1.0,Scene,Yellow,-1,-2.0,Scene_Yellow
406,454,wb8feabb,4,Before,Scene_Blue,"{""Q0"":""+2""}",2.0,Scene,Blue,2,0.0,Scene_Blue
407,455,wb8feabb,4,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
408,456,wb8feabb,5,After,Object_Green,"{""Q0"":""-1""}",-1.0,Object,Green,-1,0.0,Object_Green
409,457,wb8feabb,5,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-2,-4.0,Object_Blue
410,458,wb8feabb,5,After,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-1,1.0,Object_Yellow
411,459,wb8feabb,5,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,1,2.0,Animal_Green
412,460,wb8feabb,5,After,Animal_Blue,"{""Q0"":""+2""}",2.0,Animal,Blue,1,-1.0,Animal_Blue
413,461,wb8feabb,5,After,Food_Green,"{""Q0"":""-1""}",-1.0,Food,Green,2,3.0,Food_Green
414,462,wb8feabb,6,Before,Scene_Red,"{""Q0"":""+2""}",2.0,Scene,Red,-2,-4.0,Scene_Red
415,463,wb8feabb,6,Before,Scene_Blue,"{""Q0"":""+1""}",1.0,Scene,Blue,1,0.0,Scene_Blue
416,464,wb8feabb,6,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,2,0.0,Scene_Yellow
417,465,wb8feabb,6,Before,Food_Red,"{""Q0"":""-2""}",-2.0,Food,Red,-2,0.0,Food_Red
418,466,wb8feabb,6,Before,Food_Blue,"{""Q0"":""+2""}",2.0,Food,Blue,1,-1.0,Food_Blue
419,467,wb8feabb,6,Before,Object_Red,"{""Q0"":""-2""}",-2.0,Object,Red,-2,0.0,Object_Red
420,468,wb8feabb,7,After,Object_Green,"{""Q0"":""+2""}",2.0,Object,Green,2,0.0,Object_Green
421,469,wb8feabb,7,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,-2,-4.0,Object_Blue
422,470,wb8feabb,7,After,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,2,0.0,Object_Red
423,471,wb8feabb,7,After,Animal_Green,"{""Q0"":""-1""}",-1.0,Animal,Green,-2,-1.0,Animal_Green
424,472,wb8feabb,7,After,Animal_Blue,"{""Q0"":""+1""}",1.0,Animal,Blue,-2,-3.0,Animal_Blue
425,473,wb8feabb,7,After,Scene_Green,"{""Q0"":""+1""}",1.0,Scene,Green,1,0.0,Scene_Green
426,474,wb8feabb,8,Before,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-2,-3.0,Food_Red
427,475,wb8feabb,8,Before,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
428,476,wb8feabb,8,Before,Food_Green,"{""Q0"":""+2""}",2.0,Food,Green,2,0.0,Food_Green
429,477,wb8feabb,8,Before,Animal_Red,"{""Q0"":""+2""}",2.0,Animal,Red,2,0.0,Animal_Red
430,478,wb8feabb,8,Before,Animal_Yellow,"{""Q0"":""-2""}",-2.0,Animal,Yellow,1,3.0,Animal_Yellow
431,479,wb8feabb,8,Before,Scene_Red,"{""Q0"":""+1""}",1.0,Scene,Red,-1,-2.0,Scene_Red
432,480,w4c2a923,1,After,Object_Blue,"{""Q0"":""+2""}",2.0,Object,Blue,2,0.0,Object_Blue
433,481,w4c2a923,1,After,Object_Green,"{""Q0"":""+1""}",1.0,Object,Green,2,1.0,Object_Green
434,482,w4c2a923,1,After,Object_Yellow,"{""Q0"":""+1""}",1.0,Object,Yellow,-2,-3.0,Object_Yellow
435,483,w4c2a923,1,After,Animal_Blue,"{""Q0"":""-2""}",-2.0,Animal,Blue,-2,0.0,Animal_Blue
436,484,w4c2a923,1,After,Animal_Green,"{""Q0"":""-2""}",-2.0,Animal,Green,1,3.0,Animal_Green
437,485,w4c2a923,1,After,Food_Blue,"{""Q0"":""-1""}",-1.0,Food,Blue,-2,-1.0,Food_Blue
438,486,w4c2a923,2,Before,Scene_Red,"{""Q0"":""-1""}",-1.0,Scene,Red,-2,-1.0,Scene_Red
439,487,w4c2a923,2,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-2,-1.0,Scene_Blue
440,488,w4c2a923,2,Before,Scene_Green,"{""Q0"":""-1""}",-1.0,Scene,Green,1,2.0,Scene_Green
441,489,w4c2a923,2,Before,Object_Red,"{""Q0"":""+2""}",2.0,Object,Red,-2,-4.0,Object_Red
442,490,w4c2a923,2,Before,Object_Blue,"{""Q0"":""+1""}",1.0,Object,Blue,1,0.0,Object_Blue
443,491,w4c2a923,2,Before,Food_Red,"{""Q0"":""-1""}",-1.0,Food,Red,2,3.0,Food_Red
444,492,w4c2a923,3,After,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,2,4.0,Food_Yellow
445,493,w4c2a923,3,After,Food_Red,"{""Q0"":""+1""}",1.0,Food,Red,-2,-3.0,Food_Red
446,494,w4c2a923,3,After,Food_Green,"{""Q0"":""-2""}",-2.0,Food,Green,2,4.0,Food_Green
447,495,w4c2a923,3,After,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,-2,-4.0,Animal_Yellow
448,496,w4c2a923,3,After,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,1,0.0,Animal_Red
449,497,w4c2a923,3,After,Scene_Yellow,"{""Q0"":""-1""}",-1.0,Scene,Yellow,-2,-1.0,Scene_Yellow
450,498,w4c2a923,4,Before,Animal_Yellow,"{""Q0"":""+2""}",2.0,Animal,Yellow,2,0.0,Animal_Yellow
451,499,w4c2a923,4,Before,Animal_Blue,"{""Q0"":""-1""}",-1.0,Animal,Blue,1,2.0,Animal_Blue
452,500,w4c2a923,4,Before,Animal_Red,"{""Q0"":""+1""}",1.0,Animal,Red,2,1.0,Animal_Red
453,501,w4c2a923,4,Before,Scene_Yellow,"{""Q0"":""+2""}",2.0,Scene,Yellow,-1,-3.0,Scene_Yellow
454,502,w4c2a923,4,Before,Scene_Blue,"{""Q0"":""-1""}",-1.0,Scene,Blue,-2,-1.0,Scene_Blue
455,503,w4c2a923,4,Before,Object_Yellow,"{""Q0"":""-2""}",-2.0,Object,Yellow,-2,0.0,Object_Yellow
456,504,w4c2a923,5,After,Food_Green,"{""Q0"":""+1""}",1.0,Food,Green,1,0.0,Food_Green
457,505,w4c2a923,5,After,Food_Yellow,"{""Q0"":""-2""}",-2.0,Food,Yellow,-2,0.0,Food_Yellow
458,506,w4c2a923,5,After,Food_Blue,"{""Q0"":""+1""}",1.0,Food,Blue,2,1.0,Food_Blue
